위도,경도,설치형태,근처 가로등수,근처 CCTV개수,근처 킥라니주차장개수,300m내_사고다발지역_개수,가장가까운_사고다발지역_거리(m),주변 학교 수,가장 가까운 학교와의 거리,광원 등급,위험도(100점)
36.80680143,127.1392075,LED,51,5,3,0,374.0629070057111,0,358.44771293574155,5,47.22
36.81873375,127.1108913,LED,98,1,2,1,120.89796216827988,0,479.8625802463948,5,47.22
36.82294281,127.1192869,LED,93,3,3,1,221.7616596731583,0,339.9350358705217,5,47.22
36.80452145,127.1174486,LED,72,10,3,0,403.7621709556251,2,93.6007850301566,5,47.22
36.7889706,127.1218167,LED,118,8,4,0,473.427330096892,3,178.4342006964429,5,47.22
36.7988581,127.1261127,CDM,113,3,4,1,205.08890354939896,0,304.2270609312017,4,47.22
36.83751545,127.1600099,LED,44,0,0,0,1298.780171658245,0,612.8639743187899,5,47.23
36.84385768,127.1235294,CDM,130,5,2,0,1215.2313029513202,3,111.89181634516588,4,47.23
36.84294556,127.1070078,LED,73,5,0,0,1260.781693650379,2,204.74007990631705,5,47.23
36.80811066,127.1436378,LED,97,8,5,1,169.80562371583707,1,222.5962392771611,5,47.23
36.80844889,127.1642806,CDM,49,2,1,0,1277.381249962537,0,526.4013228654519,4,47.23
36.80974145,127.1280524,LED,75,1,2,0,513.1740364041698,0,379.0840141278513,5,47.23
36.82292631,127.1244036,나트륨,113,4,3,1,226.95865712408312,0,392.9179147980899,2,47.23
36.83004507,127.1075599,나트륨,79,0,0,0,875.7001622841558,0,688.5257282355841,2,47.24
36.8334273,127.1261383,나트륨,79,5,3,0,502.42782510217467,0,380.4080956509574,2,47.24
36.84293058,127.1061277,메탈,73,5,0,0,1313.177578703964,2,185.21381921521828,5,47.24
36.82972774,127.119701,CDM,108,0,0,0,604.1198665483611,1,292.8741514788874,4,47.24
36.8390136,127.1433855,LED,87,5,0,0,543.7056428664729,2,166.94903231356471,5,47.25
36.7920904,127.1497338,LED,75,1,2,0,620.911383715987,0,336.21294033007496,5,47.25
36.82066019,127.161712,나트륨,95,7,3,0,385.7171149575268,1,270.9518684705481,2,47.25
36.80639438,127.1541627,LED,107,6,0,0,431.5875481405687,3,154.85326508641103,5,47.25
36.82688214,127.1032612,LED,46,2,0,0,860.4573244603199,0,359.56892718037125,5,47.25
36.81999499,127.1447136,LED,82,5,0,0,571.6212005808223,2,260.03476613145114,5,47.25
36.84041612,127.1353347,CDM,171,4,1,1,266.22772268259257,3,47.16896553915149,4,47.25
36.80320606,127.1399648,LED,82,5,1,2,108.70047217044548,0,364.6923395415879,5,47.25
36.80010823,127.1233039,LED,104,9,3,0,308.92497697651834,3,182.8240275622958,5,47.25
36.79946295,127.1590175,LED,57,4,3,0,569.323232410383,0,339.53831394091407,5,47.25
36.80206154,127.1077913,LED,219,2,12,2,216.9671293849924,1,282.7038267838067,5,47.25
36.80686795,127.1391586,LED,51,5,3,0,378.9280334737471,0,350.41743087692606,5,47.25
36.7919523,127.1281327,LED,103,6,7,0,366.2042186071508,1,261.23297279508944,5,47.25
36.81975666,127.1601718,나트륨,86,10,6,1,216.4101901478797,0,328.5507245777071,2,47.26
36.83175913,127.1535578,LED,82,4,7,0,643.6875981284347,0,414.5520715594831,5,47.26
36.84296627,127.1065314,메탈,73,5,0,0,1291.15033792689,2,187.36183615011657,5,47.26
36.82281211,127.1193316,LED,92,3,3,1,213.8308245209482,0,354.7801079140661,5,47.26
36.7910647,127.1270746,LED,93,7,6,0,380.5449642263972,1,124.98205593828936,5,47.26
36.79736276,127.1594669,LED,79,3,6,0,587.8541727933045,0,522.3251970945621,5,47.26
36.7910767,127.1152937,LED,71,1,2,0,919.8389412646732,0,310.0780470541452,5,47.26
36.82927842,127.1040295,LED,61,0,0,0,984.5400453626704,0,364.01538814102935,5,47.27
36.78839536,127.1268797,LED,109,11,6,1,257.583987291561,2,88.86006000392294,5,47.27
36.82896022,127.1594316,LED,89,1,0,0,594.230058405819,1,284.3369580082388,5,47.27
36.78875781,127.1485004,LED,76,6,1,0,1004.0572247666072,2,200.06065450940383,5,47.27
36.7839974,127.1294548,CDM,63,3,1,0,403.3829119635313,0,357.478197702244,4,47.27
36.83779538,127.1455262,LED,96,7,0,0,418.3896912851924,3,202.65902882116708,5,47.27
36.7879497,127.1592918,CDM,90,4,2,0,502.9853582945974,1,280.24513675460594,4,47.27
36.81682513,127.103979,CDM,99,6,1,0,477.89398168708993,2,128.24088469105993,4,47.27
36.83007815,127.1065695,나트륨,82,0,0,0,919.5232348643272,0,603.386024821587,2,47.28
36.7990514,127.1095741,CDM,108,3,0,1,290.5050765187612,1,288.2192835237866,4,47.28
36.79100347,127.1274498,LED,90,8,7,0,403.9229928795104,1,147.8790227790583,5,47.28
36.82035555,127.1446246,LED,83,5,0,0,576.6331857585258,2,231.8973066841875,5,47.28
36.79154611,127.1234425,나트륨,112,8,2,0,306.87121230202564,2,147.37856817625487,2,47.28
36.8295506,127.1524437,CDM,83,4,5,0,462.1995376676354,0,360.24502900082035,4,47.28
36.83426771,127.1167934,나트륨,128,1,4,1,39.2213513900758,0,840.1796209185976,2,47.28
36.83064028,127.1217594,나트륨,111,5,0,0,637.5783500354065,2,281.3730167618231,2,47.29
36.8070166,127.1391869,LED,51,5,3,0,378.1063809533738,0,342.38024213824167,5,47.29
36.79336284,127.1246639,나트륨,109,4,2,1,78.29966144244322,0,360.07855098923534,2,47.29
36.82128717,127.156126,LED,105,3,0,1,297.4918856184369,1,126.5490670751676,5,47.29
36.79830742,127.1063854,메탈,106,3,3,2,116.99905782793736,0,528.7486386057861,5,47.29
36.8054835,127.1449464,나트륨,120,7,2,1,184.96272782182177,1,93.5632985404608,2,47.29
36.84449032,127.1382121,메탈,67,1,1,0,343.0901528480686,0,437.3942731104213,5,47.29
36.80142562,127.1179649,CDM,81,7,8,0,510.40395548883873,0,304.3827377238474,4,47.29
36.79958168,127.1072948,CDM,185,5,8,4,156.26252401577062,0,378.5061474208863,4,47.3
36.8054677,127.1452492,나트륨,119,7,2,1,206.8644610704568,1,104.45867630593874,2,47.3
36.78461561,127.1497583,CDM,90,7,3,0,1404.3072373526109,2,107.44396573673636,4,47.3
36.84310797,127.1067782,메탈,73,5,0,0,1287.8713347726025,2,179.73225550322113,5,47.3
36.8275086,127.1468814,LED,95,1,0,2,183.1357275297844,0,627.117145142062,5,47.3
36.79629847,127.1005955,LED,95,7,0,1,137.34038164358142,2,208.42964225634205,5,47.3
36.8115168,127.1048796,CDM,207,5,7,4,195.1699167456388,1,295.4731248353371,4,47.3
36.84306773,127.1064362,메탈,73,5,0,0,1305.1740087571984,2,174.32651458925864,5,47.3
36.82744495,127.1478417,LED,98,1,0,2,248.98746153609343,0,541.8173432124006,5,47.3
36.83520585,127.1518159,CDM,105,4,3,0,528.1954341073937,1,109.64380913939772,4,47.3
36.80582755,127.1047303,CDM,166,7,8,2,178.8863903855351,1,72.21926089275873,4,47.31
36.80483862,127.1428108,LED,96,6,0,2,202.2883758425916,1,235.2260102808383,5,47.31
36.84254586,127.1055638,메탈,70,5,0,0,1319.4568908500917,2,230.4691664553212,5,47.31
36.79850395,127.1095161,CDM,88,2,0,1,251.8450630160792,0,346.64661355021843,4,47.31
36.82908236,127.1091211,나트륨,78,0,0,0,724.6056574383008,0,747.806589484397,2,47.31
36.8237164,127.1440154,나트륨,79,4,1,0,320.46286722782827,0,301.49318687898307,2,47.31
36.83913013,127.1111001,나트륨,69,1,0,0,701.8991081128664,0,759.368844057125,2,47.32
36.82871271,127.1117604,나트륨,86,1,1,0,646.0553346604551,0,582.1149498205508,2,47.32
36.8437386,127.1210346,LED,94,4,2,0,1104.362562204165,2,299.79586615002285,5,47.32
36.84269199,127.1059031,메탈,71,5,0,0,1308.6657032609353,2,211.3646947942805,5,47.32
36.78705261,127.1226642,LED,95,5,0,0,300.65177169973293,2,72.96991863269614,5,47.32
36.82081476,127.1014177,CDM,56,3,1,0,818.4505915489254,0,344.1050000438336,4,47.32
36.83415102,127.1252009,나트륨,68,5,2,0,618.281989341577,0,391.7362890668088,2,47.33
36.84314208,127.1064251,메탈,73,5,0,0,1311.8901826725862,2,166.06057291640704,5,47.33
36.80180961,127.1098416,CDM,192,3,7,2,173.46137237794505,1,100.62329442982974,4,47.33
36.8202386,127.1444618,LED,83,5,0,0,558.5837124803445,2,226.2027257229093,5,47.33
36.80619661,127.1537981,LED,108,6,0,0,392.3854661945603,3,131.53193360523554,5,47.33
36.78413456,127.1296902,CDM,63,3,1,0,411.3401612363555,0,340.35220723976965,4,47.34
36.82534494,127.1186125,CDM,93,6,0,0,442.2928448614114,2,94.61398512111916,4,47.34
36.8230831,127.1524854,LED,124,3,2,3,190.12702660899035,0,398.1554901798829,5,47.34
36.84278895,127.1058052,메탈,71,5,0,0,1322.425370891548,2,201.06498771348907,5,47.34
36.80192606,127.1081357,CDM,221,3,12,2,243.6462420121658,1,249.3502787844978,4,47.34
36.83054407,127.1119172,나트륨,79,1,1,0,598.1930770231698,0,741.5216100232387,2,47.34
36.82245198,127.1525557,LED,121,3,2,3,256.0220906105988,0,433.947712019447,5,47.35
36.8151319,127.1584235,LED,48,5,3,0,409.0991159855007,0,379.7525176782184,5,47.35
36.82942716,127.1039596,LED,60,0,0,0,1000.7905690165726,0,360.8137907787383,5,47.35
36.84483377,127.1207112,나트륨,76,3,2,0,1209.1149013014945,0,375.0022836852503,2,47.35
36.83908986,127.1108057,나트륨,69,1,0,0,716.7895754957226,0,747.5971077701956,2,47.35
36.80139239,127.1150907,CDM,89,8,7,1,256.5615045344184,0,315.15510134373994,4,47.35
36.8216557,127.1507189,LED,58,2,2,0,325.5492393577443,0,592.3879355357082,5,47.35
36.81991458,127.1072018,CDM,129,8,1,1,295.83724717389924,3,171.81236050820095,4,47.35
