사고다발지fid,사고다발지id,법정동코드,지점코드,시도시군구명,지점명,사고건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤,구분,연도
6779344,2022040,4413110100,44131004,충청남도 천안시 동남구4,충청남도 천안시 동남구 대흥동(천안역앞교차로 부근),7,7,0,7,0,0,127.148935356982,36.809893165138,"{""type"":""Polygon"",""coordinates"":[[[127.14983367,36.80989317],[127.14981641,36.80975285],[127.14976529,36.80961793],[127.14968228,36.80949359],[127.14957056,36.8093846],[127.14943443,36.80929516],[127.14927913,36.80922869],[127.14911061,36.80918777],[127.14893536,36.80917395],[127.1487601,36.80918777],[127.14859159,36.80922869],[127.14843628,36.80929516],[127.14830015,36.8093846],[127.14818844,36.80949359],[127.14810542,36.80961793],[127.1480543,36.80975285],[127.14803704,36.80989317],[127.1480543,36.81003348],[127.14810542,36.8101684],[127.14818844,36.81029274],[127.14830015,36.81040173],[127.14843628,36.81049117],[127.14859159,36.81055763],[127.1487601,36.81059856],[127.14893536,36.81061238],[127.14911061,36.81059856],[127.14927913,36.81055763],[127.14943443,36.81049117],[127.14957056,36.81040173],[127.14968228,36.81029274],[127.14976529,36.8101684],[127.14981641,36.81003348],[127.14983367,36.80989317]]]}",보행자 사고다발지역,2022
6779136,2022040,4413110900,44131003,충청남도 천안시 동남구3,충청남도 천안시 동남구 청수동(속성변화점 부근),7,8,1,6,1,0,127.152804860957,36.797103676994,"{""type"":""Polygon"",""coordinates"":[[[127.15370318,36.79710368],[127.15368592,36.79696334],[127.1536348,36.7968284],[127.15355178,36.79670403],[127.15344007,36.79659503],[127.15330394,36.79650557],[127.15314863,36.79643909],[127.15298011,36.79639816],[127.15280486,36.79638434],[127.15262961,36.79639816],[127.15246109,36.79643909],[127.15230578,36.79650557],[127.15216966,36.79659503],[127.15205794,36.79670403],[127.15197493,36.7968284],[127.15192381,36.79696334],[127.15190655,36.79710368],[127.15192381,36.79724401],[127.15197493,36.79737895],[127.15205794,36.79750332],[127.15216966,36.79761232],[127.15230578,36.79770178],[127.15246109,36.79776825],[127.15262961,36.79780919],[127.15280486,36.79782301],[127.15298011,36.79780919],[127.15314863,36.79776825],[127.15330394,36.79770178],[127.15344007,36.79761232],[127.15355178,36.79750332],[127.1536348,36.79737895],[127.15368592,36.79724401],[127.15370318,36.79710368]]]}",보행자 사고다발지역,2022
6778889,2022040,4413110500,44131002,충청남도 천안시 동남구2,충청남도 천안시 동남구 영성동(남산사거리 부근),8,8,0,8,0,0,127.149203164296,36.800338396301,"{""type"":""Polygon"",""coordinates"":[[[127.15010148,36.8003384],[127.15008422,36.80019807],[127.1500331,36.80006313],[127.14995009,36.79993877],[127.14983837,36.79982977],[127.14970224,36.79974031],[127.14954693,36.79967384],[127.14937842,36.79963291],[127.14920316,36.79961909],[127.14902791,36.79963291],[127.14885939,36.79967384],[127.14870409,36.79974031],[127.14856796,36.79982977],[127.14845624,36.79993877],[127.14837323,36.80006313],[127.14832211,36.80019807],[127.14830485,36.8003384],[127.14832211,36.80047873],[127.14837323,36.80061366],[127.14845624,36.80073802],[127.14856796,36.80084702],[127.14870409,36.80093648],[127.14885939,36.80100295],[127.14902791,36.80104388],[127.14920316,36.8010577],[127.14937842,36.80104388],[127.14954693,36.80100295],[127.14970224,36.80093648],[127.14983837,36.80084702],[127.14995009,36.80073802],[127.1500331,36.80061366],[127.15008422,36.80047873],[127.15010148,36.8003384]]]}",보행자 사고다발지역,2022
6779184,2022040,4413110200,44131001,충청남도 천안시 동남구1,충청남도 천안시 동남구 성황동(포토베이스 부근),8,8,0,8,0,0,127.149146410779,36.812778481643,"{""type"":""Polygon"",""coordinates"":[[[127.15004473,36.81277848],[127.15002747,36.81263817],[127.14997635,36.81250326],[127.14989333,36.81237892],[127.14978162,36.81226994],[127.14964549,36.8121805],[127.14949018,36.81211403],[127.14932166,36.81207311],[127.14914641,36.81205929],[127.14897116,36.81207311],[127.14880264,36.81211403],[127.14864733,36.8121805],[127.14851121,36.81226994],[127.14839949,36.81237892],[127.14831648,36.81250326],[127.14826536,36.81263817],[127.1482481,36.81277848],[127.14826536,36.81291879],[127.14831648,36.8130537],[127.14839949,36.81317804],[127.14851121,36.81328702],[127.14864733,36.81337646],[127.14880264,36.81344292],[127.14897116,36.81348385],[127.14914641,36.81349767],[127.14932166,36.81348385],[127.14949018,36.81344292],[127.14964549,36.81337646],[127.14978162,36.81328702],[127.14989333,36.81317804],[127.14997635,36.8130537],[127.15002747,36.81291879],[127.15004473,36.81277848]]]}",보행자 사고다발지역,2022
6773986,2022032,4413310200,44133002,충청남도 천안시 서북구2,충청남도 천안시 서북구 성정동(천안배원예농협천안지 부근),4,6,0,4,2,0,127.137291197732,36.818521310311,"{""type"":""Polygon"",""coordinates"":[[[127.13818951,36.81852131],[127.13817225,36.81838101],[127.13812113,36.81824611],[127.13803812,36.81812178],[127.1379264,36.8180128],[127.13779027,36.81792337],[127.13763497,36.81785691],[127.13746645,36.81781599],[127.1372912,36.81780217],[127.13711595,36.81781599],[127.13694743,36.81785691],[127.13679212,36.81792337],[127.13665599,36.8180128],[127.13654428,36.81812178],[127.13646126,36.81824611],[127.13641014,36.81838101],[127.13639288,36.81852131],[127.13641014,36.81866161],[127.13646126,36.81879651],[127.13654428,36.81892084],[127.13665599,36.81902981],[127.13679212,36.81911925],[127.13694743,36.8191857],[127.13711595,36.81922662],[127.1372912,36.81924044],[127.13746645,36.81922662],[127.13763497,36.8191857],[127.13779027,36.81911925],[127.1379264,36.81902981],[127.13803812,36.81892084],[127.13812113,36.81879651],[127.13817225,36.81866161],[127.13818951,36.81852131]]]}",이륜차 사고다발지역,2022
6773449,2022032,4413310400,44133001,충청남도 천안시 서북구1,충청남도 천안시 서북구 두정동(대전충남양돈농협신두 부근),4,7,0,4,3,0,127.138341147227,36.833669108643,"{""type"":""Polygon"",""coordinates"":[[[127.13923946,36.83366911],[127.1392222,36.83352884],[127.13917108,36.83339396],[127.13908807,36.83326966],[127.13897635,36.8331607],[127.13884022,36.83307129],[127.13868492,36.83300484],[127.1385164,36.83296393],[127.13834115,36.83295011],[127.13816589,36.83296393],[127.13799738,36.83300484],[127.13784207,36.83307129],[127.13770594,36.8331607],[127.13759423,36.83326966],[127.13751121,36.83339396],[127.13746009,36.83352884],[127.13744283,36.83366911],[127.13746009,36.83380938],[127.13751121,36.83394425],[127.13759423,36.83406856],[127.13770594,36.83417751],[127.13784207,36.83426693],[127.13799738,36.83433337],[127.13816589,36.83437428],[127.13834115,36.8343881],[127.1385164,36.83437428],[127.13868492,36.83433337],[127.13884022,36.83426693],[127.13897635,36.83417751],[127.13908807,36.83406856],[127.13917108,36.83394425],[127.1392222,36.83380938],[127.13923946,36.83366911]]]}",이륜차 사고다발지역,2022
6790532,2022051,4413111800,44131001,충청남도 천안시 동남구1,충청남도 천안시 동남구 신부동(방죽안오거리 부근),3,3,0,3,0,0,127.152091471046,36.818520459553,"{""type"":""Polygon"",""coordinates"":[[[127.15298979,36.81852046],[127.15297253,36.81838016],[127.15292141,36.81824526],[127.15283839,36.81812093],[127.15272668,36.81801195],[127.15259055,36.81792252],[127.15243524,36.81785606],[127.15226672,36.81781514],[127.15209147,36.81780132],[127.15191622,36.81781514],[127.1517477,36.81785606],[127.15159239,36.81792252],[127.15145627,36.81801195],[127.15134455,36.81812093],[127.15126154,36.81824526],[127.15121042,36.81838016],[127.15119316,36.81852046],[127.15121042,36.81866076],[127.15126154,36.81879566],[127.15134455,36.81891999],[127.15145627,36.81902896],[127.15159239,36.8191184],[127.1517477,36.81918485],[127.15191622,36.81922577],[127.15209147,36.81923959],[127.15226672,36.81922577],[127.15243524,36.81918485],[127.15259055,36.8191184],[127.15272668,36.81902896],[127.15283839,36.81891999],[127.15292141,36.81879566],[127.15297253,36.81866076],[127.15298979,36.81852046]]]}",음주운전 사고다발지역,2022
6787637,2022048,4413110500,44131001,충청남도 천안시 동남구1,충청남도 천안시 동남구 영성동(천안고가차도 부근),5,8,0,5,3,0,127.151194498029,36.798745948767,"{""type"":""Polygon"",""coordinates"":[[[127.15209281,36.79874595],[127.15207555,36.79860562],[127.15202443,36.79847068],[127.15194142,36.79834631],[127.1518297,36.79823731],[127.15169358,36.79814785],[127.15153827,36.79808138],[127.15136975,36.79804045],[127.1511945,36.79802662],[127.15101925,36.79804045],[127.15085073,36.79808138],[127.15069542,36.79814785],[127.15055929,36.79823731],[127.15044758,36.79834631],[127.15036456,36.79847068],[127.15031344,36.79860562],[127.15029618,36.79874595],[127.15031344,36.79888628],[127.15036456,36.79902122],[127.15044758,36.79914558],[127.15055929,36.79925458],[127.15069542,36.79934404],[127.15085073,36.79941051],[127.15101925,36.79945144],[127.1511945,36.79946527],[127.15136975,36.79945144],[127.15153827,36.79941051],[127.15169358,36.79934404],[127.1518297,36.79925458],[127.15194142,36.79914558],[127.15202443,36.79902122],[127.15207555,36.79888628],[127.15209281,36.79874595]]]}",화물차 사고다발지역,2022
6814920,2023018,4413111800,44131001,충청남도 천안시 동남구1,충청남도 천안시 동남구 신부동(방죽안오거리 부근),3,3,0,3,0,0,127.15230384992,36.818665314612,"{""type"":""MultiPolygon"",""coordinates"":[[[[127.15410048,36.81866531],[127.15406596,36.81838472],[127.15396372,36.81811491],[127.15379769,36.81786625],[127.15357426,36.8176483],[127.153302,36.81746943],[127.15299139,36.81733652],[127.15265436,36.81725467],[127.15230385,36.81722703],[127.15195334,36.81725467],[127.15161631,36.81733652],[127.1513057,36.81746943],[127.15103344,36.8176483],[127.15081001,36.81786625],[127.15064398,36.81811491],[127.15054174,36.81838472],[127.15050722,36.81866531],[127.15054174,36.81894591],[127.15064398,36.81921571],[127.15081001,36.81946437],[127.15103344,36.81968232],[127.1513057,36.81986118],[127.15161631,36.81999409],[127.15195334,36.82007593],[127.15230385,36.82010357],[127.15265436,36.82007593],[127.15299139,36.81999409],[127.153302,36.81986118],[127.15357426,36.81968232],[127.15379769,36.81946437],[127.15396372,36.81921571],[127.15406596,36.81894591],[127.15410048,36.81866531]]]]}",음주운전 사고다발지역,2023
6814717,2023018,4413310200,44133001,충청남도 천안시 서북구1,충청남도 천안시 서북구 성정동(자전거스페이스 부근),4,6,0,4,2,0,127.136590591455,36.822043899365,"{""type"":""MultiPolygon"",""coordinates"":[[[[127.13838722,36.8220439],[127.1383527,36.82176332],[127.13825046,36.82149352],[127.13808444,36.82124487],[127.137861,36.82102693],[127.13758875,36.82084807],[127.13727813,36.82071516],[127.1369411,36.82063332],[127.13659059,36.82060568],[127.13624009,36.82063332],[127.13590305,36.82071516],[127.13559244,36.82084807],[127.13532018,36.82102693],[127.13509675,36.82124487],[127.13493072,36.82149352],[127.13482848,36.82176332],[127.13479396,36.8220439],[127.13482848,36.82232448],[127.13493072,36.82259427],[127.13509675,36.82284292],[127.13532018,36.82306086],[127.13559244,36.82323971],[127.13590305,36.82337262],[127.13624009,36.82345446],[127.13659059,36.82348209],[127.1369411,36.82345446],[127.13727813,36.82337262],[127.13758875,36.82323971],[127.137861,36.82306086],[127.13808444,36.82284292],[127.13825046,36.82259427],[127.1383527,36.82232448],[127.13838722,36.8220439]]]]}",음주운전 사고다발지역,2023
6814916,2023018,4413310700,44133002,충청남도 천안시 서북구2,충청남도 천안시 서북구 쌍용동(달천한의원 부근),3,11,1,6,4,0,127.128642875121,36.796057105225,"{""type"":""MultiPolygon"",""coordinates"":[[[[127.13043951,36.79605711],[127.13040498,36.79577643],[127.13030275,36.79550654],[127.13013672,36.79525781],[127.12991328,36.79503979],[127.12964103,36.79486087],[127.12933042,36.79472792],[127.12899338,36.79464604],[127.12864288,36.7946184],[127.12829237,36.79464604],[127.12795533,36.79472792],[127.12764472,36.79486087],[127.12737247,36.79503979],[127.12714903,36.79525781],[127.126983,36.79550654],[127.12688077,36.79577643],[127.12684624,36.79605711],[127.12688077,36.79633778],[127.126983,36.79660767],[127.12714903,36.7968564],[127.12737247,36.79707441],[127.12764472,36.79725332],[127.12795533,36.79738627],[127.12829237,36.79746814],[127.12864288,36.79749578],[127.12899338,36.79746814],[127.12933042,36.79738627],[127.12964103,36.79725332],[127.12991328,36.79707441],[127.13013672,36.7968564],[127.13030275,36.79660767],[127.13040498,36.79633778],[127.13043951,36.79605711]]]]}",음주운전 사고다발지역,2023
6814832,2023018,4413310800,44133003,충청남도 천안시 서북구3,충청남도 천안시 서북구 불당동(원형육교사거리 부근),3,7,0,4,2,1,127.112248856748,36.80177418303,"{""type"":""MultiPolygon"",""coordinates"":[[[[127.11404549,36.80177418],[127.11401097,36.80149353],[127.11390873,36.80122366],[127.1137427,36.80097494],[127.11351927,36.80075694],[127.11324701,36.80057803],[127.1129364,36.80044509],[127.11259936,36.80036323],[127.11224886,36.80033558],[127.11189835,36.80036323],[127.11156132,36.80044509],[127.1112507,36.80057803],[127.11097845,36.80075694],[127.11075501,36.80097494],[127.11058899,36.80122366],[127.11048675,36.80149353],[127.11045223,36.80177418],[127.11048675,36.80205484],[127.11058899,36.8023247],[127.11075501,36.80257341],[127.11097845,36.80279141],[127.1112507,36.80297031],[127.11156132,36.80310325],[127.11189835,36.80318511],[127.11224886,36.80321275],[127.11259936,36.80318511],[127.1129364,36.80310325],[127.11324701,36.80297031],[127.11351927,36.80279141],[127.1137427,36.80257341],[127.11390873,36.8023247],[127.11401097,36.80205484],[127.11404549,36.80177418]]]]}",음주운전 사고다발지역,2023
6814931,2023018,4413310400,44133004,충청남도 천안시 서북구4,충청남도 천안시 서북구 두정동(고용노동부천안지청 부근),3,6,0,4,2,0,127.13362114438,36.833393232785,"{""type"":""MultiPolygon"",""coordinates"":[[[[127.13541777,36.83339323],[127.13538325,36.83311269],[127.13528101,36.83284294],[127.13511499,36.83259432],[127.13489155,36.83237641],[127.1346193,36.83219758],[127.13430869,36.83206469],[127.13397165,36.83198286],[127.13362114,36.83195523],[127.13327064,36.83198286],[127.1329336,36.83206469],[127.13262299,36.83219758],[127.13235073,36.83237641],[127.1321273,36.83259432],[127.13196127,36.83284294],[127.13185904,36.83311269],[127.13182451,36.83339323],[127.13185904,36.83367377],[127.13196127,36.83394353],[127.1321273,36.83419213],[127.13235073,36.83441004],[127.13262299,36.83458887],[127.1329336,36.83472175],[127.13327064,36.83480358],[127.13362114,36.83483121],[127.13397165,36.83480358],[127.13430869,36.83472175],[127.1346193,36.83458887],[127.13489155,36.83441004],[127.13511499,36.83419213],[127.13528101,36.83394353],[127.13538325,36.83367377],[127.13541777,36.83339323]]]]}",음주운전 사고다발지역,2023
6814997,2023018,4413310400,44133005,충청남도 천안시 서북구5,충청남도 천안시 서북구 두정동(원두정먹거리공원 부근),3,4,0,4,0,0,127.137216540714,36.831961916417,"{""type"":""MultiPolygon"",""coordinates"":[[[[127.13901317,36.83196192],[127.13897865,36.83168137],[127.13887641,36.83141161],[127.13871038,36.83116299],[127.13848695,36.83094508],[127.1382147,36.83076624],[127.13790408,36.83063335],[127.13756705,36.83055152],[127.13721654,36.83052389],[127.13686604,36.83055152],[127.136529,36.83063335],[127.13621839,36.83076624],[127.13594613,36.83094508],[127.1357227,36.83116299],[127.13555667,36.83141161],[127.13545443,36.83168137],[127.13541991,36.83196192],[127.13545443,36.83224246],[127.13555667,36.83251222],[127.1357227,36.83276083],[127.13594613,36.83297874],[127.13621839,36.83315758],[127.136529,36.83329046],[127.13686604,36.83337229],[127.13721654,36.83339992],[127.13756705,36.83337229],[127.13790408,36.83329046],[127.1382147,36.83315758],[127.13848695,36.83297874],[127.13871038,36.83276083],[127.13887641,36.83251222],[127.13897865,36.83224246],[127.13901317,36.83196192]]]]}",음주운전 사고다발지역,2023
6814949,2023018,4413310200,44133006,충청남도 천안시 서북구6,충청남도 천안시 서북구 성정동(백석사거리 부근),3,8,0,3,4,1,127.131224945684,36.818601812909,"{""type"":""MultiPolygon"",""coordinates"":[[[[127.13302158,36.81860181],[127.13298705,36.81832122],[127.13288482,36.81805141],[127.13271879,36.81780275],[127.13249536,36.8175848],[127.1322231,36.81740593],[127.13191249,36.81727301],[127.13157545,36.81719117],[127.13122495,36.81716353],[127.13087444,36.81719117],[127.1305374,36.81727301],[127.13022679,36.81740593],[127.12995454,36.8175848],[127.1297311,36.81780275],[127.12956508,36.81805141],[127.12946284,36.81832122],[127.12942832,36.81860181],[127.12946284,36.8188824],[127.12956508,36.81915221],[127.1297311,36.81940087],[127.12995454,36.81961882],[127.13022679,36.81979768],[127.1305374,36.81993059],[127.13087444,36.82001243],[127.13122495,36.82004007],[127.13157545,36.82001243],[127.13191249,36.81993059],[127.1322231,36.81979768],[127.13249536,36.81961882],[127.13271879,36.81940087],[127.13288482,36.81915221],[127.13298705,36.8188824],[127.13302158,36.81860181]]]]}",음주운전 사고다발지역,2023
6814805,2023018,4413310400,44133007,충청남도 천안시 서북구7,충청남도 천안시 서북구 두정동(서부대로사거리 부근),3,5,0,3,2,0,127.132756745289,36.826539442794,"{""type"":""MultiPolygon"",""coordinates"":[[[[127.13455338,36.82653944],[127.13451885,36.82625888],[127.13441662,36.8259891],[127.13425059,36.82574046],[127.13402715,36.82552253],[127.1337549,36.82534368],[127.13344429,36.82521078],[127.13310725,36.82512894],[127.13275675,36.82510131],[127.13240624,36.82512894],[127.1320692,36.82521078],[127.13175859,36.82534368],[127.13148634,36.82552253],[127.1312629,36.82574046],[127.13109688,36.8259891],[127.13099464,36.82625888],[127.13096011,36.82653944],[127.13099464,36.82682001],[127.13109688,36.82708979],[127.1312629,36.82733842],[127.13148634,36.82755634],[127.13175859,36.82773519],[127.1320692,36.82786808],[127.13240624,36.82794992],[127.13275675,36.82797755],[127.13310725,36.82794992],[127.13344429,36.82786808],[127.1337549,36.82773519],[127.13402715,36.82755634],[127.13425059,36.82733842],[127.13441662,36.82708979],[127.13451885,36.82682001],[127.13455338,36.82653944]]]]}",음주운전 사고다발지역,2023
6814996,2023018,4413310200,44133008,충청남도 천안시 서북구8,충청남도 천안시 서북구 성정동(구상골사거리 부근),3,4,0,3,1,0,127.135486424873,36.818434659188,"{""type"":""MultiPolygon"",""coordinates"":[[[[127.13728306,36.81843466],[127.13724853,36.81815407],[127.1371463,36.81788425],[127.13698027,36.81763559],[127.13675683,36.81741764],[127.13648458,36.81723877],[127.13617397,36.81710586],[127.13583693,36.81702401],[127.13548642,36.81699637],[127.13513592,36.81702401],[127.13479888,36.81710586],[127.13448827,36.81723877],[127.13421602,36.81741764],[127.13399258,36.81763559],[127.13382655,36.81788425],[127.13372432,36.81815407],[127.13368979,36.81843466],[127.13372432,36.81871525],[127.13382655,36.81898506],[127.13399258,36.81923372],[127.13421602,36.81945166],[127.13448827,36.81963053],[127.13479888,36.81976344],[127.13513592,36.81984528],[127.13548642,36.81987292],[127.13583693,36.81984528],[127.13617397,36.81976344],[127.13648458,36.81963053],[127.13675683,36.81945166],[127.13698027,36.81923372],[127.1371463,36.81898506],[127.13724853,36.81871525],[127.13728306,36.81843466]]]]}",음주운전 사고다발지역,2023
6827371,2023054,4413110400,44131001,충남 천안시 동남구1,충남 천안시 동남구 사직동(에베소교회 부근),4,7,0,4,3,0,127.151729797188,36.799354205597,"{""type"":""Polygon"",""coordinates"":[[[127.15262811,36.79935421],[127.15261085,36.79921387],[127.15255973,36.79907894],[127.15247672,36.79895457],[127.152365,36.79884557],[127.15222887,36.79875611],[127.15207357,36.79868964],[127.15190505,36.79864871],[127.1517298,36.79863489],[127.15155454,36.79864871],[127.15138603,36.79868964],[127.15123072,36.79875611],[127.15109459,36.79884557],[127.15098288,36.79895457],[127.15089986,36.79907894],[127.15084874,36.79921387],[127.15083148,36.79935421],[127.15084874,36.79949454],[127.15089986,36.79962948],[127.15098288,36.79975383],[127.15109459,36.79986284],[127.15123072,36.79995229],[127.15138603,36.80001876],[127.15155454,36.8000597],[127.1517298,36.80007352],[127.15190505,36.8000597],[127.15207357,36.80001876],[127.15222887,36.79995229],[127.152365,36.79986284],[127.15247672,36.79975383],[127.15255973,36.79962948],[127.15261085,36.79949454],[127.15262811,36.79935421]]]}",화물차 사고다발지역,2023
6838256,2023060,4413110900,44131001,충남 천안시 동남구1,충남 천안시 동남구 청수동(청수 행복어린이집 부근),7,8,1,6,1,0,127.152843360176,36.797266053194,"{""type"":""Polygon"",""coordinates"":[[[127.15374168,36.79726605],[127.15372441,36.79712572],[127.1536733,36.79699078],[127.15359028,36.79686641],[127.15347857,36.7967574],[127.15334244,36.79666795],[127.15318713,36.79660147],[127.15301861,36.79656054],[127.15284336,36.79654671],[127.15266811,36.79656054],[127.15249959,36.79660147],[127.15234428,36.79666795],[127.15220816,36.7967574],[127.15209644,36.79686641],[127.15201343,36.79699078],[127.15196231,36.79712572],[127.15194504,36.79726605],[127.15196231,36.79740639],[127.15201343,36.79754133],[127.15209644,36.79766569],[127.15220816,36.7977747],[127.15234428,36.79786416],[127.15249959,36.79793063],[127.15266811,36.79797156],[127.15284336,36.79798538],[127.15301861,36.79797156],[127.15318713,36.79793063],[127.15334244,36.79786416],[127.15347857,36.7977747],[127.15359028,36.79766569],[127.1536733,36.79754133],[127.15372441,36.79740639],[127.15374168,36.79726605]]]}",보행자 사고다발지역,2023
6814302,2023017,4413310400,44133002,충청남도 천안시 서북구2,충청남도 천안시 서북구 두정동(역말오거리 부근),4,9,0,5,4,0,127.153094144889,36.824914777856,"{""type"":""MultiPolygon"",""coordinates"":[[[[127.15399246,36.82491478],[127.1539752,36.82477449],[127.15392408,36.8246396],[127.15384107,36.82451528],[127.15372935,36.82440631],[127.15359322,36.82431689],[127.15343792,36.82425044],[127.1532694,36.82420952],[127.15309414,36.8241957],[127.15291889,36.82420952],[127.15275037,36.82425044],[127.15259507,36.82431689],[127.15245894,36.82440631],[127.15234722,36.82451528],[127.15226421,36.8246396],[127.15221309,36.82477449],[127.15219583,36.82491478],[127.15221309,36.82505506],[127.15226421,36.82518996],[127.15234722,36.82531427],[127.15245894,36.82542324],[127.15259507,36.82551266],[127.15275037,36.82557911],[127.15291889,36.82562003],[127.15309414,36.82563385],[127.1532694,36.82562003],[127.15343792,36.82557911],[127.15359322,36.82551266],[127.15372935,36.82542324],[127.15384107,36.82531427],[127.15392408,36.82518996],[127.1539752,36.82505506],[127.15399246,36.82491478]]]]}",이륜차 사고다발지역,2023
6814454,2023017,4413310200,44133003,충청남도 천안시 서북구3,충청남도 천안시 서북구 성정동(백석로253 부근),4,6,0,4,2,0,127.13854679047,36.818561191444,"{""type"":""MultiPolygon"",""coordinates"":[[[[127.13944511,36.81856119],[127.13942784,36.8184209],[127.13937673,36.81828599],[127.13929371,36.81816166],[127.139182,36.81805268],[127.13904587,36.81796325],[127.13889056,36.81789679],[127.13872204,36.81785587],[127.13854679,36.81784205],[127.13837154,36.81785587],[127.13820302,36.81789679],[127.13804771,36.81796325],[127.13791159,36.81805268],[127.13779987,36.81816166],[127.13771686,36.81828599],[127.13766574,36.8184209],[127.13764848,36.81856119],[127.13766574,36.81870149],[127.13771686,36.81883639],[127.13779987,36.81896072],[127.13791159,36.81906969],[127.13804771,36.81915913],[127.13820302,36.81922558],[127.13837154,36.81926651],[127.13854679,36.81928032],[127.13872204,36.81926651],[127.13889056,36.81922558],[127.13904587,36.81915913],[127.139182,36.81906969],[127.13929371,36.81896072],[127.13937673,36.81883639],[127.13942784,36.81870149],[127.13944511,36.81856119]]]]}",이륜차 사고다발지역,2023
6814653,2023017,4413310400,44133001,충청남도 천안시 서북구1,충청남도 천안시 서북구 두정동(현대자동차 사거리 부근),5,8,0,5,2,1,127.139026493682,36.833654772811,"{""type"":""MultiPolygon"",""coordinates"":[[[[127.13992481,36.83365477],[127.13990755,36.8335145],[127.13985643,36.83337963],[127.13977342,36.83325532],[127.1396617,36.83314637],[127.13952557,36.83305695],[127.13937026,36.83299051],[127.13920175,36.83294959],[127.13902649,36.83293578],[127.13885124,36.83294959],[127.13868272,36.83299051],[127.13852742,36.83305695],[127.13839129,36.83314637],[127.13827957,36.83325532],[127.13819656,36.83337963],[127.13814544,36.8335145],[127.13812818,36.83365477],[127.13814544,36.83379504],[127.13819656,36.83392992],[127.13827957,36.83405422],[127.13839129,36.83416318],[127.13852742,36.83425259],[127.13868272,36.83431903],[127.13885124,36.83435995],[127.13902649,36.83437376],[127.13920175,36.83435995],[127.13937026,36.83431903],[127.13952557,36.83425259],[127.1396617,36.83416318],[127.13977342,36.83405422],[127.13985643,36.83392992],[127.13990755,36.83379504],[127.13992481,36.83365477]]]]}",이륜차 사고다발지역,2023
6838229,2023060,4413110400,44131002,충남 천안시 동남구2,충남 천안시 동남구 사직동(순복음온누리평화교회 부근),7,7,0,7,0,0,127.148803970436,36.800612165561,"{""type"":""Polygon"",""coordinates"":[[[127.14970229,36.80061217],[127.14968502,36.80047184],[127.14963391,36.8003369],[127.14955089,36.80021254],[127.14943918,36.80010354],[127.14930305,36.80001408],[127.14914774,36.79994761],[127.14897922,36.79990668],[127.14880397,36.79989286],[127.14862872,36.79990668],[127.1484602,36.79994761],[127.14830489,36.80001408],[127.14816877,36.80010354],[127.14805705,36.80021254],[127.14797404,36.8003369],[127.14792292,36.80047184],[127.14790566,36.80061217],[127.14792292,36.80075249],[127.14797404,36.80088743],[127.14805705,36.80101179],[127.14816877,36.80112079],[127.14830489,36.80121024],[127.1484602,36.80127671],[127.14862872,36.80131764],[127.14880397,36.80133147],[127.14897922,36.80131764],[127.14914774,36.80127671],[127.14930305,36.80121024],[127.14943918,36.80112079],[127.14955089,36.80101179],[127.14963391,36.80088743],[127.14968502,36.80075249],[127.14970229,36.80061217]]]}",보행자 사고다발지역,2023
6838580,2023060,4413111800,44131003,충남 천안시 동남구3,충남 천안시 동남구 신부동(에이프릴의원 부근),9,10,0,10,0,0,127.15549406511,36.818597975209,"{""type"":""Polygon"",""coordinates"":[[[127.15639238,36.81859798],[127.15637512,36.81845768],[127.156324,36.81832277],[127.15624099,36.81819844],[127.15612927,36.81808947],[127.15599314,36.81800003],[127.15583784,36.81793358],[127.15566932,36.81789266],[127.15549407,36.81787884],[127.15531881,36.81789266],[127.15515029,36.81793358],[127.15499499,36.81800003],[127.15485886,36.81808947],[127.15474714,36.81819844],[127.15466413,36.81832277],[127.15461301,36.81845768],[127.15459575,36.81859798],[127.15461301,36.81873827],[127.15466413,36.81887318],[127.15474714,36.8189975],[127.15485886,36.81910648],[127.15499499,36.81919591],[127.15515029,36.81926237],[127.15531881,36.81930329],[127.15549407,36.81931711],[127.15566932,36.81930329],[127.15583784,36.81926237],[127.15599314,36.81919591],[127.15612927,36.81910648],[127.15624099,36.8189975],[127.156324,36.81887318],[127.15637512,36.81873827],[127.15639238,36.81859798]]]}",보행자 사고다발지역,2023
6814313,2023017,4413111800,44131001,충청남도 천안시 동남구1,충청남도 천안시 동남구 신부동(터미널사거리 부근),4,5,0,4,1,0,127.158055189824,36.81879918267,"{""type"":""MultiPolygon"",""coordinates"":[[[[127.15895351,36.81879918],[127.15893624,36.81865889],[127.15888512,36.81852398],[127.15880211,36.81839965],[127.15869039,36.81829068],[127.15855427,36.81820124],[127.15839896,36.81813479],[127.15823044,36.81809386],[127.15805519,36.81808005],[127.15787994,36.81809386],[127.15771142,36.81813479],[127.15755611,36.81820124],[127.15741998,36.81829068],[127.15730827,36.81839965],[127.15722525,36.81852398],[127.15717414,36.81865889],[127.15715687,36.81879918],[127.15717414,36.81893948],[127.15722525,36.81907438],[127.15730827,36.81919871],[127.15741998,36.81930768],[127.15755611,36.81939712],[127.15771142,36.81946357],[127.15787994,36.81950449],[127.15805519,36.81951831],[127.15823044,36.81950449],[127.15839896,36.81946357],[127.15855427,36.81939712],[127.15869039,36.81930768],[127.15880211,36.81919871],[127.15888512,36.81907438],[127.15893624,36.81893948],[127.15895351,36.81879918]]]]}",이륜차 사고다발지역,2023
