사고다발지fid,사고다발지id,법규위반,법정동코드,지점코드,시도시군구명,지점명,사고건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤,연도,구분
6931459,2024050,중앙선침범,4413310700,44133004,충남 천안시 서북구4,충남 천안시 서북구 쌍용동(쌍용역교차로 부근),5,10,0,2,6,2,127.124942560726,36.794030712128,"{""type"":""Polygon"",""coordinates"":[[[127.12763751,36.79380969],[127.12758572,36.79338684],[127.12743237,36.79298025],[127.12718333,36.79260553],[127.12684818,36.79227708],[127.12643979,36.79200753],[127.12597387,36.79180724],[127.12546832,36.7916839],[127.12494256,36.79164225],[127.1244168,36.7916839],[127.12391125,36.79180724],[127.12344533,36.79200753],[127.12303695,36.79227708],[127.1227018,36.79260553],[127.12245276,36.79298025],[127.1222994,36.79338684],[127.12224761,36.79380969],[127.1222994,36.79423253],[127.12245276,36.79463911],[127.1227018,36.79501382],[127.12303695,36.79534226],[127.12344533,36.7956118],[127.12391125,36.79581208],[127.1244168,36.79593542],[127.12494256,36.79597706],[127.12546832,36.79593542],[127.12597387,36.79581208],[127.12643979,36.7956118],[127.12684818,36.79534226],[127.12718333,36.79501382],[127.12743237,36.79463911],[127.12758572,36.79423253],[127.12763751,36.79380969]]]}",2024,법규위반별 사고다발구간
6932614,2024052,신호위반,4413310400,44133004,충남 천안시 서북구4,충남 천안시 서북구 두정동(두정역스타약국 부근),7,15,0,3,12,0,127.146513684499,36.833071676927,"{""type"":""Polygon"",""coordinates"":[[[127.147412,36.83285016],[127.14739474,36.83270928],[127.14734362,36.83257382],[127.14726061,36.83244898],[127.14714889,36.83233956],[127.14701276,36.83224975],[127.14685745,36.83218303],[127.14668894,36.83214193],[127.14651368,36.83212806],[127.14633843,36.83214193],[127.14616991,36.83218303],[127.14601461,36.83224975],[127.14587848,36.83233956],[127.14576676,36.83244898],[127.14568375,36.83257382],[127.14563263,36.83270928],[127.14561537,36.83285016],[127.14563263,36.83299103],[127.14568375,36.83312649],[127.14576676,36.83325133],[127.14587848,36.83336076],[127.14601461,36.83345056],[127.14616991,36.83351729],[127.14633843,36.83355838],[127.14651368,36.83357225],[127.14668894,36.83355838],[127.14685745,36.83351729],[127.14701276,36.83345056],[127.14714889,36.83336076],[127.14726061,36.83325133],[127.14734362,36.83312649],[127.14739474,36.83299103],[127.147412,36.83285016]]]}",2024,법규위반별 사고다발구간
6931284,2024050,중앙선침범,4413310500,44133005,충남 천안시 서북구5,충남 천안시 서북구 성성동(천안성성초등학교 부근),4,8,0,2,5,1,127.138057966988,36.841407302723,"{""type"":""Polygon"",""coordinates"":[[[127.14075291,36.84118568],[127.14070113,36.8407631],[127.14054777,36.84035676],[127.14029873,36.83998228],[127.13996358,36.83965403],[127.1395552,36.83938465],[127.13908928,36.83918448],[127.13858372,36.83906122],[127.13805797,36.8390196],[127.13753221,36.83906122],[127.13702666,36.83918448],[127.13656074,36.83938465],[127.13615235,36.83965403],[127.1358172,36.83998228],[127.13556816,36.84035676],[127.1354148,36.8407631],[127.13536302,36.84118568],[127.1354148,36.84160826],[127.13556816,36.84201459],[127.1358172,36.84238907],[127.13615235,36.8427173],[127.13656074,36.84298667],[127.13702666,36.84318683],[127.13753221,36.84331008],[127.13805797,36.8433517],[127.13858372,36.84331008],[127.13908928,36.84318683],[127.1395552,36.84298667],[127.13996358,36.8427173],[127.14029873,36.84238907],[127.14054777,36.84201459],[127.14070113,36.84160826],[127.14075291,36.84118568]]]}",2024,법규위반별 사고다발구간
6932595,2024052,신호위반,4413310800,44133005,충남 천안시 서북구5,충남 천안시 서북구 불당동(우소참숯화로구이 부근),7,13,0,2,10,1,127.105440015958,36.801548959648,"{""type"":""Polygon"",""coordinates"":[[[127.10633833,36.80132784],[127.10632107,36.80118691],[127.10626995,36.80105139],[127.10618694,36.8009265],[127.10607522,36.80081703],[127.10593909,36.80072719],[127.10578379,36.80066043],[127.10561527,36.80061932],[127.10544002,36.80060544],[127.10526476,36.80061932],[127.10509625,36.80066043],[127.10494094,36.80072719],[127.10480481,36.80081703],[127.10469309,36.8009265],[127.10461008,36.80105139],[127.10455896,36.80118691],[127.1045417,36.80132784],[127.10455896,36.80146877],[127.10461008,36.80160429],[127.10469309,36.80172918],[127.10480481,36.80183865],[127.10494094,36.80192849],[127.10509625,36.80199524],[127.10526476,36.80203635],[127.10544002,36.80205023],[127.10561527,36.80203635],[127.10578379,36.80199524],[127.10593909,36.80192849],[127.10607522,36.80183865],[127.10618694,36.80172918],[127.10626995,36.80160429],[127.10632107,36.80146877],[127.10633833,36.80132784]]]}",2024,법규위반별 사고다발구간
6931705,2024050,중앙선침범,4413310800,44133006,충남 천안시 서북구6,충남 천안시 서북구 불당동(세훈약국 부근),3,6,0,5,1,0,127.105539840723,36.799570570233,"{""type"":""Polygon"",""coordinates"":[[[127.10823479,36.79934947],[127.108183,36.79892666],[127.10802965,36.7985201],[127.10778061,36.79814541],[127.10744546,36.79781698],[127.10703707,36.79754745],[127.10657115,36.79734717],[127.1060656,36.79722384],[127.10553984,36.79718219],[127.10501408,36.79722384],[127.10450853,36.79734717],[127.10404261,36.79754745],[127.10363423,36.79781698],[127.10329908,36.79814541],[127.10305004,36.7985201],[127.10289668,36.79892666],[127.10284489,36.79934947],[127.10289668,36.79977228],[127.10305004,36.80017884],[127.10329908,36.80055352],[127.10363423,36.80088194],[127.10404261,36.80115145],[127.10450853,36.80135172],[127.10501408,36.80147505],[127.10553984,36.80151669],[127.1060656,36.80147505],[127.10657115,36.80135172],[127.10703707,36.80115145],[127.10744546,36.80088194],[127.10778061,36.80055352],[127.10802965,36.80017884],[127.108183,36.79977228],[127.10823479,36.79934947]]]}",2024,법규위반별 사고다발구간
6932483,2024052,신호위반,4413310800,44133006,충남 천안시 서북구6,충남 천안시 서북구 불당동(1442 부근),7,11,0,0,11,0,127.107047411268,36.797398516442,"{""type"":""Polygon"",""coordinates"":[[[127.10794573,36.79717745],[127.10792847,36.79703651],[127.10787735,36.79690098],[127.10779433,36.79677608],[127.10768262,36.79666661],[127.10754649,36.79657676],[127.10739118,36.79651],[127.10722266,36.79646889],[127.10704741,36.79645501],[127.10687216,36.79646889],[127.10670364,36.79651],[127.10654833,36.79657676],[127.10641221,36.79666661],[127.10630049,36.79677608],[127.10621748,36.79690098],[127.10616636,36.79703651],[127.1061491,36.79717745],[127.10616636,36.79731839],[127.10621748,36.79745391],[127.10630049,36.79757881],[127.10641221,36.79768829],[127.10654833,36.79777813],[127.10670364,36.79784489],[127.10687216,36.797886],[127.10704741,36.79789988],[127.10722266,36.797886],[127.10739118,36.79784489],[127.10754649,36.79777813],[127.10768262,36.79768829],[127.10779433,36.79757881],[127.10787735,36.79745391],[127.10792847,36.79731839],[127.10794573,36.79717745]]]}",2024,법규위반별 사고다발구간
6931706,2024050,중앙선침범,4413310800,44133007,충남 천안시 서북구7,충남 천안시 서북구 불당동(천안불당초등학교 부근),3,4,0,1,3,0,127.110957250185,36.804478873399,"{""type"":""Polygon"",""coordinates"":[[[127.1136522,36.80425772],[127.11360041,36.80383493],[127.11344706,36.80342839],[127.11319802,36.80305373],[127.11286286,36.80272532],[127.11245448,36.80245581],[127.11198856,36.80225554],[127.11148301,36.80213222],[127.11095725,36.80209058],[127.11043149,36.80213222],[127.10992594,36.80225554],[127.10946002,36.80245581],[127.10905164,36.80272532],[127.10871648,36.80305373],[127.10846744,36.80342839],[127.10831409,36.80383493],[127.1082623,36.80425772],[127.10831409,36.8046805],[127.10846744,36.80508703],[127.10871648,36.80546169],[127.10905164,36.80579008],[127.10946002,36.80605958],[127.10992594,36.80625984],[127.11043149,36.80638315],[127.11095725,36.80642479],[127.11148301,36.80638315],[127.11198856,36.80625984],[127.11245448,36.80605958],[127.11286286,36.80579008],[127.11319802,36.80546169],[127.11344706,36.80508703],[127.11360041,36.8046805],[127.1136522,36.80425772]]]}",2024,법규위반별 사고다발구간
6932396,2024052,신호위반,4413310400,44133007,충남 천안시 서북구7,충남 천안시 서북구 두정동(두정제일약국 부근),7,10,0,4,4,2,127.139024564863,36.833248203924,"{""type"":""Polygon"",""coordinates"":[[[127.13992288,36.83302668],[127.13990562,36.83288581],[127.1398545,36.83275035],[127.13977149,36.83262551],[127.13965977,36.83251608],[127.13952364,36.83242628],[127.13936834,36.83235955],[127.13919982,36.83231846],[127.13902456,36.83230458],[127.13884931,36.83231846],[127.13868079,36.83235955],[127.13852549,36.83242628],[127.13838936,36.83251608],[127.13827764,36.83262551],[127.13819463,36.83275035],[127.13814351,36.83288581],[127.13812625,36.83302668],[127.13814351,36.83316756],[127.13819463,36.83330302],[127.13827764,36.83342786],[127.13838936,36.83353728],[127.13852549,36.83362708],[127.13868079,36.83369381],[127.13884931,36.8337349],[127.13902456,36.83374878],[127.13919982,36.8337349],[127.13936834,36.83369381],[127.13952364,36.83362708],[127.13965977,36.83353728],[127.13977149,36.83342786],[127.1398545,36.83330302],[127.13990562,36.83316756],[127.13992288,36.83302668]]]}",2024,법규위반별 사고다발구간
6931577,2024050,중앙선침범,4413310300,44133008,충남 천안시 서북구8,충남 천안시 서북구 백석동(홍콩앤홍교 부근),3,3,0,1,2,0,127.116466446111,36.834504219699,"{""type"":""Polygon"",""coordinates"":[[[127.11916139,36.83428268],[127.11910961,36.83386007],[127.11895625,36.83345369],[127.11870721,36.83307917],[127.11837206,36.8327509],[127.11796368,36.83248149],[127.11749776,36.8322813],[127.1169922,36.83215803],[127.11646645,36.8321164],[127.11594069,36.83215803],[127.11543513,36.8322813],[127.11496921,36.83248149],[127.11456083,36.8327509],[127.11422568,36.83307917],[127.11397664,36.83345369],[127.11382328,36.83386007],[127.1137715,36.83428268],[127.11382328,36.8347053],[127.11397664,36.83511167],[127.11422568,36.83548618],[127.11456083,36.83581444],[127.11496921,36.83608383],[127.11543513,36.83628401],[127.11594069,36.83640728],[127.11646645,36.8364489],[127.1169922,36.83640728],[127.11749776,36.83628401],[127.11796368,36.83608383],[127.11837206,36.83581444],[127.11870721,36.83548618],[127.11895625,36.83511167],[127.11910961,36.8347053],[127.11916139,36.83428268]]]}",2024,법규위반별 사고다발구간
6932572,2024052,신호위반,4413310200,44133008,충남 천안시 서북구8,충남 천안시 서북구 성정동(백석사거리 부근),7,10,0,2,6,2,127.131339663675,36.819313578275,"{""type"":""Polygon"",""coordinates"":[[[127.13223798,36.81909223],[127.13222072,36.81895133],[127.1321696,36.81881585],[127.13208659,36.81869098],[127.13197487,36.81858154],[127.13183874,36.81849172],[127.13168343,36.81842498],[127.13151492,36.81838388],[127.13133966,36.81837],[127.13116441,36.81838388],[127.13099589,36.81842498],[127.13084059,36.81849172],[127.13070446,36.81858154],[127.13059274,36.81869098],[127.13050973,36.81881585],[127.13045861,36.81895133],[127.13044135,36.81909223],[127.13045861,36.81923313],[127.13050973,36.81936862],[127.13059274,36.81949348],[127.13070446,36.81960292],[127.13084059,36.81969274],[127.13099589,36.81975948],[127.13116441,36.81980058],[127.13133966,36.81981446],[127.13151492,36.81980058],[127.13168343,36.81975948],[127.13183874,36.81969274],[127.13197487,36.81960292],[127.13208659,36.81949348],[127.1321696,36.81936862],[127.13222072,36.81923313],[127.13223798,36.81909223]]]}",2024,법규위반별 사고다발구간
6931443,2024050,중앙선침범,4413310300,44133009,충남 천안시 서북구9,충남 천안시 서북구 백석동(또바기어린이집 부근),3,3,0,0,3,0,127.12567319086,36.824696396392,"{""type"":""Polygon"",""coordinates"":[[[127.12836814,36.82447498],[127.12831635,36.82405231],[127.128163,36.82364588],[127.12791396,36.82327131],[127.12757881,36.822943],[127.12717042,36.82267356],[127.1267045,36.82247334],[127.12619895,36.82235005],[127.12567319,36.82230842],[127.12514743,36.82235005],[127.12464188,36.82247334],[127.12417596,36.82267356],[127.12376758,36.822943],[127.12343243,36.82327131],[127.12318339,36.82364588],[127.12303003,36.82405231],[127.12297825,36.82447498],[127.12303003,36.82489765],[127.12318339,36.82530408],[127.12343243,36.82567864],[127.12376758,36.82600694],[127.12417596,36.82627637],[127.12464188,36.82647657],[127.12514743,36.82659986],[127.12567319,36.82664148],[127.12619895,36.82659986],[127.1267045,36.82647657],[127.12717042,36.82627637],[127.12757881,36.82600694],[127.12791396,36.82567864],[127.128163,36.82530408],[127.12831635,36.82489765],[127.12836814,36.82447498]]]}",2024,법규위반별 사고다발구간
6932429,2024052,신호위반,4413310300,44133009,충남 천안시 서북구9,충남 천안시 서북구 백석동(운동장사거리 부근),7,10,0,0,10,0,127.111123524461,36.82237972408,"{""type"":""Polygon"",""coordinates"":[[[127.11202184,36.82215834],[127.11200458,36.82201745],[127.11195346,36.82188197],[127.11187045,36.82175711],[127.11175873,36.82164767],[127.1116226,36.82155785],[127.11146729,36.82149111],[127.11129878,36.82145002],[127.11112352,36.82143614],[127.11094827,36.82145002],[127.11077975,36.82149111],[127.11062445,36.82155785],[127.11048832,36.82164767],[127.1103766,36.82175711],[127.11029359,36.82188197],[127.11024247,36.82201745],[127.11022521,36.82215834],[127.11024247,36.82229924],[127.11029359,36.82243471],[127.1103766,36.82255957],[127.11048832,36.82266901],[127.11062445,36.82275883],[127.11077975,36.82282556],[127.11094827,36.82286666],[127.11112352,36.82288054],[127.11129878,36.82286666],[127.11146729,36.82282556],[127.1116226,36.82275883],[127.11175873,36.82266901],[127.11187045,36.82255957],[127.11195346,36.82243471],[127.11200458,36.82229924],[127.11202184,36.82215834]]]}",2024,법규위반별 사고다발구간
6925728,2024041,,4413111800,44131001,충남 천안시 동남구1,충남 천안시 동남구 신부동(천안희망초교 부근),3,3,0,0,3,0,127.154151086321,36.825517330914,"{""type"":""Polygon"",""coordinates"":[[[127.15684603,36.82529591],[127.15679425,36.82487324],[127.15664089,36.82446682],[127.15639185,36.82409225],[127.1560567,36.82376394],[127.15564832,36.8234945],[127.1551824,36.82329429],[127.15467684,36.823171],[127.15415109,36.82312937],[127.15362533,36.823171],[127.15311978,36.82329429],[127.15265385,36.8234945],[127.15224547,36.82376394],[127.15191032,36.82409225],[127.15166128,36.82446682],[127.15150792,36.82487324],[127.15145614,36.82529591],[127.15150792,36.82571857],[127.15166128,36.82612499],[127.15191032,36.82649955],[127.15224547,36.82682785],[127.15265385,36.82709727],[127.15311978,36.82729747],[127.15362533,36.82742076],[127.15415109,36.82746239],[127.15467684,36.82742076],[127.1551824,36.82729747],[127.15564832,36.82709727],[127.1560567,36.82682785],[127.15639185,36.82649955],[127.15664089,36.82612499],[127.15679425,36.82571857],[127.15684603,36.82529591]]]}",2024,스쿨존내어린이 사고다발지역
6967825,2024056,,4413310400,44130001,충남 천안시1,충남 천안시 서북구 두정동(동대문약국 부근),54,61,0,7,40,14,127.136772811274,36.83309381621,"{""type"":""Polygon"",""coordinates"":[[[127.13812028,36.8328723],[127.13809439,36.83266099],[127.13801771,36.8324578],[127.13789319,36.83227053],[127.13772562,36.83210639],[127.13752143,36.83197169],[127.13728847,36.8318716],[127.13703569,36.83180996],[127.13677281,36.83178914],[127.13650993,36.83180996],[127.13625716,36.8318716],[127.1360242,36.83197169],[127.13582,36.83210639],[127.13565243,36.83227053],[127.13552791,36.8324578],[127.13545123,36.83266099],[127.13542534,36.8328723],[127.13545123,36.83308361],[127.13552791,36.8332868],[127.13565243,36.83347406],[127.13582,36.83363819],[127.1360242,36.8337729],[127.13625716,36.83387299],[127.13650993,36.83393462],[127.13677281,36.83395544],[127.13703569,36.83393462],[127.13728847,36.83387299],[127.13752143,36.8337729],[127.13772562,36.83363819],[127.13789319,36.83347406],[127.13801771,36.8332868],[127.13809439,36.83308361],[127.13812028,36.8328723]]]}",2024,지자체별 사고다발구간
6967826,2024056,,4413310800,44130002,충남 천안시2,충남 천안시 서북구 불당동(불당설약국 부근),43,57,0,7,40,10,127.108087008337,36.813041244864,"{""type"":""Polygon"",""coordinates"":[[[127.10943448,36.81281998],[127.10940859,36.81260861],[127.10933191,36.81240537],[127.10920739,36.81221805],[127.10903982,36.81205387],[127.10883562,36.81191913],[127.10860266,36.81181901],[127.10834989,36.81175736],[127.10808701,36.81173654],[127.10782413,36.81175736],[127.10757135,36.81181901],[127.10733839,36.81191913],[127.1071342,36.81205387],[127.10696663,36.81221805],[127.10684211,36.81240537],[127.10676543,36.81260861],[127.10673954,36.81281998],[127.10676543,36.81303135],[127.10684211,36.81323459],[127.10696663,36.8134219],[127.1071342,36.81358608],[127.10733839,36.81372081],[127.10757135,36.81382093],[127.10782413,36.81388259],[127.10808701,36.8139034],[127.10834989,36.81388259],[127.10860266,36.81382093],[127.10883562,36.81372081],[127.10903982,36.81358608],[127.10920739,36.8134219],[127.10933191,36.81323459],[127.10940859,36.81303135],[127.10943448,36.81281998]]]}",2024,지자체별 사고다발구간
6967827,2024056,,4413310700,44130003,충남 천안시3,충남 천안시 서북구 쌍용동(일봉산사거리 부근),42,60,1,12,42,5,127.13065561303,36.798209218892,"{""type"":""Polygon"",""coordinates"":[[[127.13200309,36.79798814],[127.13197719,36.79777673],[127.13190052,36.79757345],[127.131776,36.7973861],[127.13160842,36.79722188],[127.13140423,36.79708712],[127.13117127,36.79698698],[127.13091849,36.79692531],[127.13065561,36.79690449],[127.13039273,36.79692531],[127.13013996,36.79698698],[127.129907,36.79708712],[127.12970281,36.79722188],[127.12953523,36.7973861],[127.12941071,36.79757345],[127.12933403,36.79777673],[127.12930814,36.79798814],[127.12933403,36.79819955],[127.12941071,36.79840283],[127.12953523,36.79859018],[127.12970281,36.79875439],[127.129907,36.79888915],[127.13013996,36.79898929],[127.13039273,36.79905095],[127.13065561,36.79907178],[127.13091849,36.79905095],[127.13117127,36.79898929],[127.13140423,36.79888915],[127.13160842,36.79875439],[127.131776,36.79859018],[127.13190052,36.79840283],[127.13197719,36.79819955],[127.13200309,36.79798814]]]}",2024,지자체별 사고다발구간
