관리기관,관리부서,관리번호,위도,경도,소재지도로명주소,소재지지번주소,설치형태,데이터기준일자,300m내_사고다발지역_개수,가장가까운_사고다발지역_거리(m)
천안시 동남구,건설과,1,36.82133937,127.1505808,,동남구 신부동 889-1,LED,2024-07-23,3,298.4629549209591
천안시 동남구,건설과,1,36.82133995,127.1501213,,동남구 신부동 889-1,LED,2024-07-23,0,317.2921156194306
천안시 동남구,건설과,1,36.8226859,127.1523889,중앙로 261 신부동320-36,동남구 신부동 320-36,LED,2024-07-23,3,234.75718468823632
천안시 동남구,건설과,1,36.8222887,127.1522924,중앙로 261 신부동320-36,동남구 신부동 320-36,LED,2024-07-23,2,279.5040899349938
천안시 동남구,건설과,1,36.8200491,127.1516333,중앙로 261 신부동320-36,동남구 신부동 320-36,LED,2024-07-23,8,129.30489815630048
천안시 동남구,건설과,1,36.8218915,127.1521959,중앙로 261 신부동320-36,동남구 신부동 320-36,LED,2024-07-23,0,324.3194260709446
천안시 동남구,건설과,1,36.8197783,127.151569,중앙로 261 신부동320-36,동남구 신부동 320-36,LED,2024-07-23,8,104.14854737388221
천안시 동남구,건설과,1,36.8203563,127.151742,중앙로 261 신부동320-36,동남구 신부동 320-36,LED,2024-07-23,8,158.82853064409187
천안시 동남구,건설과,1,36.8206547,127.1518844,중앙로 261 신부동320-36,동남구 신부동 320-36,LED,2024-07-23,8,188.9987662536978
천안시 동남구,건설과,1,36.8209437,127.1519709,중앙로 261 신부동320-36,동남구 신부동 320-36,LED,2024-07-23,8,220.08628367724617
천안시 동남구,건설과,1,36.8212505,127.1520348,중앙로 261 신부동320-36,동남구 신부동 320-36,LED,2024-07-23,5,253.7444348941226
천안시 동남구,건설과,1,36.8215485,127.1521212,중앙로 261 신부동320-36,동남구 신부동 320-36,LED,2024-07-23,4,286.60147156258114
천안시 동남구,건설과,1,36.8242657,127.152775,중앙로 261 신부동320-36,동남구 신부동 320-36,LED,2024-07-23,5,60.40476401433859
천안시 동남구,건설과,1,36.8238775,127.1526784,중앙로 261 신부동320-36,동남구 신부동 320-36,LED,2024-07-23,5,101.83236744646217
천안시 동남구,건설과,1,36.8234803,127.1525819,중앙로 261 신부동320-36,동남구 신부동 320-36,LED,2024-07-23,5,145.72091629296412
천안시 동남구,건설과,1,36.8230831,127.1524854,중앙로 261 신부동320-36,동남구 신부동 320-36,LED,2024-07-23,3,190.12702660899035
천안시 동남구,건설과,1,36.82245198,127.1525557,방죽안2길 1,동남구 신부동 322-2,LED,2024-07-23,3,256.0220906105988
천안시 동남구,건설과,1,36.8197078,127.151794,방죽안2길 1,동남구 신부동 322-2,LED,2024-07-23,8,88.76580452031921
천안시 동남구,건설과,1,36.82009638,127.151929,방죽안2길 1,동남구 신부동 322-2,LED,2024-07-23,8,127.05281756005485
천안시 동남구,건설과,1,36.82048368,127.1520698,방죽안2길 1,동남구 신부동 322-2,LED,2024-07-23,8,168.43387879956057
천안시 동남구,건설과,1,36.8209001,127.1521731,방죽안2길 1,동남구 신부동 322-2,LED,2024-07-23,8,214.4569619809595
천안시 동남구,건설과,1,36.82130794,127.1522676,방죽안2길 1,동남구 신부동 322-2,LED,2024-07-23,5,259.925356710369
천안시 동남구,건설과,1,36.82157592,127.152341,방죽안2길 1,동남구 신부동 322-2,LED,2024-07-23,2,289.96226561388596
천안시 동남구,건설과,1,36.82442252,127.15305,방죽안2길 1,동남구 신부동 322-2,LED,2024-07-23,5,32.970458423026955
천안시 동남구,건설과,1,36.82393609,127.1529201,방죽안2길 1,동남구 신부동 322-2,LED,2024-07-23,5,88.01031779537294
천안시 동남구,건설과,1,36.82343387,127.1527986,방죽안2길 1,동남구 신부동 322-2,LED,2024-07-23,5,144.78232639888924
천안시 동남구,건설과,1,36.82295645,127.1526744,방죽안2길 1,동남구 신부동 322-2,LED,2024-07-23,3,198.98451111901508
천안시 동남구,건설과,1,36.82195877,127.152437,방죽안2길 1,동남구 신부동 322-2,LED,2024-07-23,0,311.85214941946685
천안시 동남구,건설과,,36.66086627,127.124573,원덕리산107,광덕면 원덕리 508-12,CDM,2024-07-23,0,12603.67204850341
천안시 동남구,건설과,,36.66075782,127.1248804,원덕리산107,광덕면 원덕리 508-12,CDM,2024-07-23,0,12612.931268175558
천안시 동남구,건설과,,36.6612525,127.1241703,원덕리산107,광덕면 원덕리 508-12,CDM,2024-07-23,0,12564.637969001826
천안시 동남구,건설과,,36.66154441,127.122365,원덕리산107,광덕면 원덕리 508-12,CDM,2024-07-23,0,12550.199337678294
천안시 동남구,건설과,,36.66167536,127.1220856,원덕리산107,광덕면 원덕리 508-12,CDM,2024-07-23,0,12538.685673203441
천안시 동남구,건설과,,36.6613679,127.1239229,원덕리산107,광덕면 원덕리 508-12,CDM,2024-07-23,0,12554.196988100646
천안시 동남구,건설과,,36.66143048,127.1236175,원덕리산107,광덕면 원덕리 508-12,CDM,2024-07-23,0,12550.197204469121
천안시 동남구,건설과,,36.6614398,127.1233211,원덕리산107,광덕면 원덕리 508-12,CDM,2024-07-23,0,12552.056489730754
천안시 동남구,건설과,,36.6614266,127.1230135,원덕리산107,광덕면 원덕리 508-12,CDM,2024-07-23,0,12556.571746032067
천안시 동남구,건설과,,36.66144497,127.122678,원덕리산107,광덕면 원덕리 508-12,CDM,2024-07-23,0,12557.943667836249
천안시 동남구,건설과,,36.66175226,127.1217949,원덕리산107,광덕면 원덕리 508-12,CDM,2024-07-23,0,12533.315827274966
천안시 동남구,건설과,,36.66171207,127.1214369,원덕리산107,광덕면 원덕리 508-12,CDM,2024-07-23,0,12541.66519670605
천안시 동남구,건설과,,36.66104624,127.1248193,원덕리산107,광덕면 원덕리 508-12,CDM,2024-07-23,0,12581.558637147837
천안시 동남구,건설과,,36.6611464,127.1244511,원덕리산107,광덕면 원덕리 508-12,CDM,2024-07-23,0,12573.78871816183
천안시 동남구,건설과,,36.66117253,127.1246965,원덕리산107,광덕면 원덕리 508-12,CDM,2024-07-23,0,12568.68100266039
천안시 동남구,건설과,,36.66100623,127.1243047,원덕리산107,광덕면 원덕리 508-12,CDM,2024-07-23,0,12590.632326344135
천안시 동남구,건설과,,36.76215291,127.2279136,,,나트륨,2024-07-23,0,2070.781200961263
천안시 동남구,건설과,,36.76203699,127.2272749,,,나트륨,2024-07-23,0,2031.7161283367068
천안시 동남구,건설과,,36.76182179,127.2267143,,,나트륨,2024-07-23,0,2005.8028167595407
천안시 동남구,건설과,,36.7608128,127.2265769,,,나트륨,2024-07-23,0,2066.1418421712197
천안시 동남구,건설과,,36.76102879,127.2267231,,,나트륨,2024-07-23,0,2060.912119279628
천안시 동남구,건설과,,36.7613079,127.2268471,,,나트륨,2024-07-23,0,2050.1282265049686
천안시 동남구,건설과,,36.76143331,127.2272395,,,나트륨,2024-07-23,0,2069.194316892846
천안시 동남구,건설과,,36.76144159,127.2276203,,,나트륨,2024-07-23,0,2095.7057478293536
천안시 동남구,건설과,,36.75850886,127.2250358,,,나트륨,2024-07-23,0,2144.0127396136318
천안시 동남구,건설과,,36.75813101,127.22471,,,나트륨,2024-07-23,0,2155.960409726004
천안시 동남구,건설과,,36.7579059,127.2246197,,,나트륨,2024-07-23,0,2169.623487460542
천안시 동남구,건설과,,36.76099496,127.2255583,,,나트륨,2024-07-23,0,1983.9779901130828
천안시 동남구,건설과,,36.76129156,127.2259623,,,나트륨,2024-07-23,0,1990.0020273645912
천안시 동남구,건설과,,36.7615433,127.2262655,,,나트륨,2024-07-23,0,1993.2723320111832
천안시 동남구,건설과,,36.76174829,127.2274532,,,나트륨,2024-07-23,0,2063.4459583096414
천안시 동남구,건설과,,36.76200923,127.2276556,,,나트륨,2024-07-23,0,2061.099167376744
천안시 동남구,건설과,1,36.82466449,127.1575144,,동남구 신부동 306-1,LED,2024-07-23,0,314.02342081783297
천안시 동남구,건설과,1,36.82457654,127.1541516,,동남구 신부동 306-1,LED,2024-07-23,5,86.16088238528296
천안시 동남구,건설과,1,36.82455906,127.1537256,,동남구 신부동 306-1,LED,2024-07-23,5,50.5757058529967
천안시 동남구,건설과,1,36.82453711,127.15328,,동남구 신부동 306-1,LED,2024-07-23,5,19.863956898528098
천안시 동남구,건설과,1,36.82436626,127.1530022,,동남구 신부동 306-1,LED,2024-07-23,5,40.380984434354566
천안시 동남구,건설과,1,36.82490157,127.1553936,,동남구 신부동 306-1,LED,2024-07-23,5,130.07311218309658
천안시 동남구,건설과,1,36.82490466,127.1547491,,동남구 신부동 306-1,LED,2024-07-23,5,86.45435081025083
천안시 동남구,건설과,1,36.824879,127.1541134,,동남구 신부동 306-1,LED,2024-07-23,5,71.05837683132053
천안시 동남구,건설과,1,36.8246119,127.1545759,,동남구 신부동 306-1,LED,2024-07-23,5,107.54563469784901
천안시 동남구,건설과,1,36.82483434,127.1533899,,동남구 신부동 306-1,LED,2024-07-23,5,14.529931790527963
천안시 동남구,건설과,1,36.8248284,127.152751,,동남구 신부동 306-1,LED,2024-07-23,5,32.017368149928906
천안시 동남구,건설과,1,36.82484492,127.1521625,,동남구 신부동 306-1,LED,2024-07-23,5,83.28718711783615
천안시 동남구,건설과,1,36.82490429,127.1515378,,동남구 신부동 306-1,LED,2024-07-23,5,138.53252061181016
천안시 동남구,건설과,1,36.82494562,127.150927,,동남구 신부동 306-1,LED,2024-07-23,4,192.92431338359773
천안시 동남구,건설과,1,36.82484535,127.155315,,동남구 신부동 306-1,LED,2024-07-23,5,127.7328181069005
천안시 동남구,건설과,1,36.8248461,127.1547434,,동남구 신부동 306-1,LED,2024-07-23,5,91.37953136472959
천안시 동남구,건설과,1,36.82481757,127.1541633,,동남구 신부동 306-1,LED,2024-07-23,5,77.81745740771315
천안시 동남구,건설과,1,36.82479129,127.1535775,,동남구 신부동 306-1,LED,2024-07-23,5,31.085663722119886
천안시 동남구,건설과,1,36.824774,127.1530115,,동남구 신부동 306-1,LED,2024-07-23,5,17.296038680083374
천안시 동남구,건설과,1,36.82477699,127.1524342,,동남구 신부동 306-1,LED,2024-07-23,5,60.70587392333209
천안시 동남구,건설과,1,36.82481377,127.1518626,,동남구 신부동 306-1,LED,2024-07-23,5,110.19167795864624
천안시 동남구,건설과,1,36.82485954,127.1512995,,동남구 신부동 306-1,LED,2024-07-23,5,159.8563803575092
천안시 동남구,건설과,1,36.824918,127.1507277,,동남구 신부동 306-1,LED,2024-07-23,3,210.63352108739326
천안시 동남구,건설과,1,36.82495561,127.1501564,,동남구 신부동 306-1,LED,2024-07-23,3,261.52300451423366
천안시 동남구,건설과,1,36.82499467,127.1495512,,동남구 신부동 306-1,LED,2024-07-23,0,315.47641613843024
천안시 동남구,건설과,1,36.82462724,127.1550035,,동남구 신부동 306-1,LED,2024-07-23,5,124.7088280392211
천안시 동남구,건설과,1,36.82462668,127.1554323,,동남구 신부동 306-1,LED,2024-07-23,5,151.03926910264073
천안시 동남구,건설과,1,36.82461456,127.1560851,,동남구 신부동 306-1,LED,2024-07-23,5,199.2737815254881
천안시 동남구,건설과,1,36.82462892,127.1571584,,동남구 신부동 306-1,LED,2024-07-23,2,285.3224449604537
천안시 동남구,건설과,1,36.82461818,127.1567577,,동남구 신부동 306-1,LED,2024-07-23,2,252.635583825871
천안시 동남구,건설과,1,36.82461188,127.156413,,동남구 신부동 306-1,LED,2024-07-23,5,225.10000508842688
천안시 동남구,건설과,1,36.75974821,127.2272457,관광단지내로타리부근LP-11,성남면 용원리 749,LED,2024-07-23,0,2188.394528379735
천안시 동남구,건설과,10부점등,36.75948561,127.2243527,관광단지내로타리부근LP-11,성남면 용원리 749,LED,2024-07-23,0,2023.0232076082311
천안시 동남구,건설과,11,36.75927886,127.2240862,관광단지내로타리부근LP-11,성남면 용원리 749,LED,2024-07-23,0,2023.7408163332143
천안시 동남구,건설과,12,36.75903373,127.2238615,관광단지내로타리부근LP-11,성남면 용원리 749,LED,2024-07-23,0,2030.661205468497
천안시 동남구,건설과,13,36.75879305,127.223662,관광단지내로타리부근LP-11,성남면 용원리 749,LED,2024-07-23,0,2039.2019886147534
천안시 동남구,건설과,14,36.75855678,127.2235185,관광단지내로타리부근LP-11,성남면 용원리 749,LED,2024-07-23,0,2051.0242345527176
천안시 동남구,건설과,15,36.75808631,127.2245194,관광단지내로타리부근LP-11,성남면 용원리 749,LED,2024-07-23,0,2148.5836899863325
천안시 동남구,건설과,16부점등,36.75813644,127.22422,관광단지내로타리부근LP-11,성남면 용원리 749,LED,2024-07-23,0,2127.016561770185
천안시 동남구,건설과,17부점등,36.75820468,127.2238702,관광단지내로타리부근LP-11,성남면 용원리 749,LED,2024-07-23,0,2101.159457590498
천안시 동남구,건설과,18,36.75829555,127.2234673,관광단지내로타리부근LP-11,성남면 용원리 749,LED,2024-07-23,0,2070.534970740947
천안시 동남구,건설과,19,36.75840436,127.2231093,관광단지내로타리부근LP-11,성남면 용원리 749,LED,2024-07-23,0,2041.07323131379
천안시 동남구,건설과,2,36.75984771,127.2270444,관광단지내로타리부근LP-11,성남면 용원리 749,LED,2024-07-23,0,2167.6203755343686
천안시 동남구,건설과,20,36.75846807,127.2227735,관광단지내로타리부근LP-11,성남면 용원리 749,LED,2024-07-23,0,2016.9222261868485
천안시 동남구,건설과,3,36.75994979,127.2266752,관광단지내로타리부근LP-11,성남면 용원리 749,LED,2024-07-23,0,2135.4720457054777
천안시 동남구,건설과,4부점등,36.75999339,127.2262581,관광단지내로타리부근LP-11,성남면 용원리 749,LED,2024-07-23,0,2104.611107205663
천안시 동남구,건설과,5,36.75999644,127.2258381,관광단지내로타리부근LP-11,성남면 용원리 749,LED,2024-07-23,0,2076.8490114016454
천안시 동남구,건설과,6,36.75994087,127.2254432,관광단지내로타리부근LP-11,성남면 용원리 749,LED,2024-07-23,0,2055.514583709023
천안시 동남구,건설과,7부점등,36.75982894,127.2250677,관광단지내로타리부근LP-11,성남면 용원리 749,LED,2024-07-23,0,2040.2151338575322
천안시 동남구,건설과,9부점등,36.75966522,127.224678,관광단지내로타리부근LP-11,성남면 용원리 749,LED,2024-07-23,0,2028.6623225858568
천안시 동남구,건설과,,36.77010707,127.2505404,,북면 연춘리 188-2,LED,2024-07-23,0,1565.0201021760622
천안시 동남구,건설과,북면009,36.76997978,127.2510776,,북면 연춘리 188-2,LED,2024-07-23,0,1517.6369072568718
천안시 동남구,건설과,북면012,36.77029309,127.249925,,북면 연춘리 188-2,LED,2024-07-23,0,1619.4238465717997
천안시 동남구,건설과,북면013,36.77039733,127.2496341,,북면 연춘리 188-2,LED,2024-07-23,0,1645.2297207462773
천안시 동남구,건설과,북면014,36.7705129,127.2493096,,북면 연춘리 188-2,LED,2024-07-23,0,1674.11451712354
천안시 동남구,건설과,북면015,36.77060817,127.2490019,,북면 연춘리 188-2,LED,2024-07-23,0,1701.5796520037459
천안시 동남구,건설과,북면016,36.77071243,127.248697,,북면 연춘리 188-2,LED,2024-07-23,0,1728.8732659032044
천안시 동남구,건설과,3953,36.78532921,127.1465725,한화코너,동남구 청당동 949,CDM,2024-07-23,0,1422.0276800023657
천안시 동남구,건설과,3954,36.78555441,127.1466373,한화코너,동남구 청당동 949,CDM,2024-07-23,0,1396.7271725388043
천안시 동남구,건설과,3955,36.78608817,127.146756,한화코너,동남구 청당동 949,CDM,2024-07-23,0,1338.0689346199479
천안시 동남구,건설과,3956,36.78663093,127.1468914,한화코너,동남구 청당동 949,CDM,2024-07-23,0,1278.0370821007043
천안시 동남구,건설과,3957,36.78686739,127.1469507,한화코너,동남구 청당동 949,CDM,2024-07-23,0,1251.9178994586816
천안시 동남구,건설과,3958,36.78712188,127.1470128,한화코너,동남구 청당동 949,CDM,2024-07-23,0,1223.9055281505366
천안시 동남구,건설과,3959,36.78582468,127.1466882,한화코너,동남구 청당동 949,CDM,2024-07-23,0,1367.3340743140802
천안시 동남구,건설과,3960,36.78637194,127.1468265,한화코너,동남구 청당동 949,CDM,2024-07-23,0,1306.6756003950152
천안시 동남구,건설과,3961,36.78726826,127.1470551,한화코너,동남구 청당동 949,CDM,2024-07-23,0,1207.5620417656517
천안시 동남구,건설과,3962,36.78746193,127.1471115,한화코너,동남구 청당동 949,CDM,2024-07-23,0,1185.9376099192693
천안시 동남구,건설과,3963,36.78509261,127.1466224,한화코너,동남구 청당동 949,CDM,2024-07-23,0,1444.5876488203628
천안시 동남구,건설과,3964,36.78499261,127.147328,한화코너,동남구 청당동 949,CDM,2024-07-23,0,1432.2795746446386
천안시 동남구,건설과,3965,36.78487682,127.1480532,한화코너,동남구 청당동 949,CDM,2024-07-23,0,1423.8855358353987
천안시 동남구,건설과,3966,36.78473608,127.14891,한화코너,동남구 청당동 949,CDM,2024-07-23,0,1418.2749834280876
천안시 동남구,건설과,3967,36.78461561,127.1497583,한화코너,동남구 청당동 949,CDM,2024-07-23,0,1404.3072373526109
천안시 동남구,건설과,3968,36.78446772,127.150912,한화코너,동남구 청당동 949,CDM,2024-07-23,0,1310.5793650330866
천안시 동남구,건설과,3969,36.78504266,127.146936,한화코너,동남구 청당동 949,CDM,2024-07-23,0,1439.3514783052997
천안시 동남구,건설과,3970,36.78494486,127.1476808,한화코너,동남구 청당동 949,CDM,2024-07-23,0,1426.9188566250477
천안시 동남구,건설과,3971,36.78479739,127.148518,한화코너,동남구 청당동 949,CDM,2024-07-23,0,1420.6447280086777
천안시 동남구,건설과,3972,36.78467921,127.149344,한화코너,동남구 청당동 949,CDM,2024-07-23,0,1415.4938001079947
천안시 동남구,건설과,3973,36.78455637,127.1502876,한화코너,동남구 청당동 949,CDM,2024-07-23,0,1360.847807922018
천안시 동남구,건설과,3997,36.78576648,127.1463856,,동남구 청당동 949,CDM,2024-07-23,0,1384.180823754245
천안시 동남구,건설과,3998,36.78623943,127.146493,,동남구 청당동 949,CDM,2024-07-23,0,1332.3982641239234
천안시 동남구,건설과,3999,36.78677319,127.1466144,,동남구 청당동 949,CDM,2024-07-23,0,1274.116063562714
천안시 동남구,건설과,4000,36.78603899,127.1464478,,동남구 청당동 949,CDM,2024-07-23,0,1354.3164836883018
천안시 동남구,건설과,4001,36.78650968,127.1465607,,동남구 청당동 949,CDM,2024-07-23,0,1302.6288760005089
천안시 동남구,건설과,4002,36.78540616,127.1462869,,동남구 청당동 949,CDM,2024-07-23,0,1424.326291527468
천안시 동남구,건설과,4003,36.78469223,127.1461203,,동남구 청당동 949,CDM,2024-07-23,0,1388.962663706488
천안시 동남구,건설과,4004,36.78405715,127.1459539,,동남구 청당동 949,CDM,2024-07-23,0,1319.699137991257
천안시 동남구,건설과,4005,36.7832848,127.1457865,,동남구 청당동 949,CDM,2024-07-23,0,1237.4578111533792
천안시 동남구,건설과,4006,36.7830229,127.145711,,동남구 청당동 949,CDM,2024-07-23,0,1208.8848788323844
천안시 동남구,건설과,4007,36.78376662,127.1458861,,동남구 청당동 949,CDM,2024-07-23,0,1288.4783169295272
천안시 동남구,건설과,4008,36.78440397,127.1460358,,동남구 청당동 949,CDM,2024-07-23,0,1357.1109770288926
천안시 동남구,건설과,4009,36.78503005,127.1461938,,동남구 청당동 949,CDM,2024-07-23,0,1425.3106379653614
천안시 동남구,건설과,4010,36.78526466,127.1459338,,동남구 청당동 949,CDM,2024-07-23,0,1438.276363006067
천안시 동남구,건설과,4011,36.78594479,127.1461115,,동남구 청당동 949,CDM,2024-07-23,0,1376.5386615684436
천안시 동남구,건설과,4012,36.7865911,127.1463004,,동남구 청당동 949,CDM,2024-07-23,0,1304.5715055921623
천안시 동남구,건설과,4013,36.78452822,127.1457587,,동남구 청당동 949,CDM,2024-07-23,0,1357.9923089519482
천안시 동남구,건설과,4014,36.78383006,127.1455922,,동남구 청당동 949,CDM,2024-07-23,0,1282.2229538189408
천안시 동남구,건설과,4015,36.78353916,127.1458241,,동남구 청당동 949,CDM,2024-07-23,0,1263.703775976389
천안시 동남구,건설과,4016,36.7841949,127.1456797,,동남구 청당동 949,CDM,2024-07-23,0,1321.7904035491385
천안시 동남구,건설과,4017,36.78560247,127.146024,,동남구 청당동 949,CDM,2024-07-23,0,1414.255644846876
천안시 동남구,건설과,4018,36.78629386,127.1462018,,동남구 청당동 949,CDM,2024-07-23,0,1338.1029123776725
천안시 동남구,건설과,4019,36.78488405,127.1458462,,동남구 청당동 949,CDM,2024-07-23,0,1396.85334306504
천안시 동남구,건설과,3974,36.78477953,127.1465686,,동남구 청당동 455,CDM,2024-07-23,0,1416.4544921393108
천안시 동남구,건설과,3975,36.78467503,127.1472742,,동남구 청당동 455,CDM,2024-07-23,0,1437.9846628906434
천안시 동남구,건설과,3976,36.78456598,127.1480134,,동남구 청당동 455,CDM,2024-07-23,0,1457.9577092171246
천안시 동남구,건설과,3977,36.78443188,127.1489626,,동남구 청당동 455,CDM,2024-07-23,0,1449.9848476329169
천안시 동남구,건설과,3978,36.7843408,127.1497382,,동남구 청당동 455,CDM,2024-07-23,0,1414.5988155845926
천안시 동남구,건설과,3979,36.78418838,127.1509086,,동남구 청당동 455,CDM,2024-07-23,0,1320.5974065594494
천안시 동남구,건설과,3980,36.78425896,127.1503262,,동남구 청당동 455,CDM,2024-07-23,0,1367.3413357406985
천안시 동남구,건설과,3981,36.78439077,127.1494162,,동남구 청당동 455,CDM,2024-07-23,0,1440.4905815200343
천안시 동남구,건설과,3982,36.78451141,127.1484194,,동남구 청당동 455,CDM,2024-07-23,0,1453.634204952095
천안시 동남구,건설과,3983,36.7846115,127.1476466,,동남구 청당동 455,CDM,2024-07-23,0,1449.5700904329833
천안시 동남구,건설과,3984,36.7847228,127.1469018,,동남구 청당동 455,CDM,2024-07-23,0,1425.5950776322409
천안시 동남구,건설과,3985,36.7840793,127.1462592,,동남구 청당동 455,CDM,2024-07-23,0,1335.0545862990696
천안시 동남구,건설과,3987,36.78282237,127.1461532,,동남구 청당동 455,CDM,2024-07-23,0,1210.3224699993514
천안시 동남구,건설과,3988,36.78275403,127.1467692,,동남구 청당동 455,CDM,2024-07-23,0,1234.3396485896262
천안시 동남구,건설과,3989,36.78267437,127.1474272,,동남구 청당동 455,CDM,2024-07-23,0,1261.585907662562
천안시 동남구,건설과,3990,36.78263115,127.1477604,,동남구 청당동 455,CDM,2024-07-23,0,1275.959948790887
천안시 동남구,건설과,3991,36.78271533,127.147094,,동남구 청당동 455,CDM,2024-07-23,0,1247.567280009701
천안시 동남구,건설과,3992,36.78279267,127.146492,,동남구 청당동 455,CDM,2024-07-23,0,1224.009601198091
천안시 동남구,건설과,3993,36.78303881,127.1460136,,동남구 청당동 455,CDM,2024-07-23,0,1224.2006514474574
천안시 동남구,건설과,3994,36.7837122,127.1461745,,동남구 청당동 455,CDM,2024-07-23,0,1295.8921520829329
천안시 동남구,건설과,3995,36.78439683,127.1463466,,동남구 청당동 455,CDM,2024-07-23,0,1369.652146454698
천안시 동남구,건설과,3996,36.78467385,127.1464116,,동남구 청당동 455,CDM,2024-07-23,0,1399.4189339634515
천안시 동남구,건설과,4029,36.78338791,127.1460842,,동남구 청당동 455,CDM,2024-07-23,0,1260.7185423596304
천안시 동남구,건설과,4031,36.78258561,127.1481524,,동남구 청당동 455,CDM,2024-07-23,0,1294.0146722778316
천안시 동남구,건설과,3547,36.78391664,127.1589069,청수6로 35-4,동남구 청당동 600,CDM,2024-07-23,0,705.7917252651307
천안시 동남구,건설과,3548,36.78331689,127.1592894,청수6로 35-4,동남구 청당동 600,CDM,2024-07-23,0,726.7834693198839
천안시 동남구,건설과,3549,36.78258933,127.1592262,청수6로 35-4,동남구 청당동 600,CDM,2024-07-23,0,790.7706549633356
천안시 동남구,건설과,3550,36.78205397,127.1586258,청수6로 35-4,동남구 청당동 600,CDM,2024-07-23,0,870.7487464142179
천안시 동남구,건설과,3551,36.78139686,127.1580951,청수6로 35-4,동남구 청당동 600,CDM,2024-07-23,0,957.1250560580905
천안시 동남구,건설과,3552,36.78143635,127.1571934,청수6로 35-4,동남구 청당동 600,CDM,2024-07-23,0,1006.955921791861
천안시 동남구,건설과,3553,36.78363929,127.1591052,청수6로 35-4,동남구 청당동 600,CDM,2024-07-23,0,713.2106423134295
천안시 동남구,건설과,3554,36.7829397,127.1593577,청수6로 35-4,동남구 청당동 600,CDM,2024-07-23,0,753.5820883205861
천안시 동남구,건설과,3555,36.78231704,127.1590044,청수6로 35-4,동남구 청당동 600,CDM,2024-07-23,0,826.6696722638638
천안시 동남구,건설과,3556,36.78161289,127.1582692,청수6로 35-4,동남구 청당동 600,CDM,2024-07-23,0,928.7360317790253
천안시 동남구,건설과,3557,36.78134746,127.1579746,청수6로 35-4,동남구 청당동 600,CDM,2024-07-23,0,968.2058028280729
천안시 동남구,건설과,3558,36.78139532,127.1575602,청수6로 35-4,동남구 청당동 600,CDM,2024-07-23,0,988.2698492880411
천안시 동남구,건설과,3559,36.78146824,127.1569302,청수6로 35-4,동남구 청당동 600,CDM,2024-07-23,0,1020.6154572724813
천안시 동남구,건설과,3666,36.78387196,127.1586296,청수6로 35-4,동남구 청당동 600,CDM,2024-07-23,0,727.9125488061022
천안시 동남구,건설과,3667,36.8153732,127.1134315,청수6로 35-4,동남구 청당동 600,CDM,2024-07-23,0,363.05793126828416
천안시 동남구,건설과,3668,36.78462506,127.158127,청수6로 35-4,동남구 청당동 600,CDM,2024-07-23,0,715.3066027631561
천안시 동남구,건설과,3669,36.78494382,127.1572818,청수6로 35-4,동남구 청당동 600,CDM,2024-07-23,0,763.5677778338065
천안시 동남구,건설과,3670,36.78483866,127.1567382,청수6로 35-4,동남구 청당동 600,CDM,2024-07-23,0,812.1407230912117
천안시 동남구,건설과,3671,36.7843313,127.1571069,청수6로 35-4,동남구 청당동 600,CDM,2024-07-23,0,809.9157909450863
천안시 동남구,건설과,3672,36.7841095,127.1578436,청수6로 35-4,동남구 청당동 600,CDM,2024-07-23,0,767.8971801831849
천안시 동남구,건설과,3673,36.7840394,127.1581245,청수6로 35-4,동남구 청당동 600,CDM,2024-07-23,0,752.0254557686883
천안시 동남구,건설과,3674,36.78414165,127.1574174,청수6로 35-4,동남구 청당동 600,CDM,2024-07-23,0,797.4740216378577
천안시 동남구,건설과,3675,36.7845974,127.1568974,청수6로 35-4,동남구 청당동 600,CDM,2024-07-23,0,811.6947855666593
천안시 동남구,건설과,3676,36.8153732,127.1134315,청수6로 35-4,동남구 청당동 600,CDM,2024-07-23,0,363.05793126828416
천안시 동남구,건설과,3677,36.78512339,127.1577779,청수6로 35-4,동남구 청당동 600,CDM,2024-07-23,0,715.1313967029033
천안시 동남구,건설과,3678,36.78447482,127.1576001,청수6로 35-4,동남구 청당동 600,CDM,2024-07-23,0,764.0276855503496
천안시 동남구,건설과,3523,36.78273272,127.1598091,,동남구 청당동 971,CDM,2024-07-23,0,745.749971234386
천안시 동남구,건설과,3524,36.78276783,127.1605037,,동남구 청당동 971,CDM,2024-07-23,0,706.3027218810337
천안시 동남구,건설과,3526,36.78307809,127.1626273,,동남구 청당동 971,CDM,2024-07-23,0,588.2342866870277
천안시 동남구,건설과,3527,36.78311324,127.1632771,,동남구 청당동 971,CDM,2024-07-23,0,566.7884906565247
천안시 동남구,건설과,3528,36.78313948,127.1638541,,동남구 청당동 971,CDM,2024-07-23,0,552.7158413959244
천안시 동남구,건설과,3529,36.78271209,127.1600751,,동남구 청당동 971,CDM,2024-07-23,0,733.327832555876
천안시 동남구,건설과,3530,36.7828528,127.1609772,,동남구 청당동 971,CDM,2024-07-23,0,675.5405062131114
천안시 동남구,건설과,3531,36.78295334,127.1615908,,동남구 청당동 971,CDM,2024-07-23,0,638.7691078702709
천안시 동남구,건설과,3532,36.78304022,127.1623107,,동남구 청당동 971,CDM,2024-07-23,0,602.562929337637
천안시 동남구,건설과,3533,36.78310688,127.1629858,,동남구 청당동 971,CDM,2024-07-23,0,574.7830584246155
