위도,경도,설치형태,근처 가로등수,근처 CCTV개수,근처 킥라니주차장개수,300m내_사고다발지역_개수,가장가까운_사고다발지역_거리(m),주변 학교 수,가장 가까운 학교와의 거리,광원 등급
36.83934119,127.1336624,LED,143,4,2,0,453.640192603896,3,143.7378654089817,5
36.839364,127.1345132,LED,148,6,2,0,388.7552922219776,4,95.04362880093068,5
36.83934643,127.1330122,LED,137,4,2,0,504.1195472777501,3,194.16096097369189,5
36.8393794,127.1341543,LED,145,6,2,0,414.1564829387808,4,114.084789023144,5
36.8393669,127.1349056,LED,148,3,2,0,360.7946122868912,4,85.97920915869578,5
36.83917824,127.1302876,LED,152,4,7,0,606.4391676149397,0,371.9559480394504,5
36.839159,127.1313863,LED,143,4,6,0,553.7147868767212,0,326.0773443752024,5
36.83914443,127.1323392,LED,123,4,2,0,518.9128973527219,2,242.98705516686763,5
36.83913454,127.1331239,LED,131,4,2,0,499.56245805853104,3,175.88482409519492,5
36.8391551,127.1308425,LED,151,4,6,0,577.0729779781373,0,373.61441504556126,5
36.83913586,127.1319412,LED,123,4,4,0,530.5779325490572,1,277.20729393205403,5
36.83913045,127.1327539,LED,125,4,2,0,506.6421879634363,2,207.01800620515283,5
36.83912962,127.1334995,LED,135,4,2,0,478.2301121248269,3,144.6777281490637,5
36.83912868,127.1343347,LED,134,4,2,0,417.10907450740416,4,82.6322280872876,5
36.83914266,127.1339199,LED,134,4,2,0,446.1149235454083,3,112.39183314773744,5
36.83911925,127.134699,LED,139,3,3,0,392.530509442436,4,63.39834932212277,5
36.83912334,127.135069,LED,142,4,2,0,367.761680495696,4,59.13107851596064,5
36.83890418,127.1336392,LED,117,4,2,0,467.1190514443196,3,124.33589508372138,5
36.83891631,127.1328657,LED,115,3,2,0,481.0775388992263,2,191.69485569034265,5
36.83892865,127.1319072,LED,114,4,4,0,510.5979355916509,1,276.14515281548245,5
36.83893812,127.1314924,LED,126,4,6,0,527.5617730749234,0,312.8919593381501,5
36.83893905,127.130646,LED,141,4,6,0,566.391851131843,0,359.1810495706768,5
36.83891808,127.1332973,LED,115,4,2,0,473.03772520598926,3,154.16493949195933,5
36.83892808,127.1324173,LED,111,4,2,0,493.9036675046802,2,231.22883023810184,5
36.83892061,127.1310271,LED,140,4,6,0,546.2577459897091,0,353.8249885698594,5
36.838953,127.130248,LED,144,4,6,0,588.3073700265257,0,347.14651837326767,5
36.83888475,127.1348892,LED,121,2,2,0,397.73868494753447,4,33.14707620200683,5
36.83887915,127.1358533,LED,144,4,3,0,342.811184948751,4,83.65951198545999,5
36.83886012,127.1367333,LED,153,3,3,0,306.7861791904396,4,158.56811912512526,5
36.83886359,127.1376302,LED,151,3,3,1,285.39810259979186,4,216.00221378168004,5
36.83887967,127.1353937,LED,137,3,3,0,367.7071688444845,4,48.31851880722818,5
36.83886964,127.1362849,LED,151,3,3,0,323.29454016510266,4,119.84650837141244,5
36.83885512,127.1371593,LED,151,3,3,1,294.84283877965777,4,195.8666651248527,5
36.83884059,127.1380337,LED,146,3,3,1,285.413602942555,3,232.13870442592489,5
36.83889433,127.1343903,LED,117,4,2,0,429.6626548698335,4,62.24948220923197,5
36.83924009,127.1354139,LED,156,4,3,0,336.80450285194456,4,81.25871534684835,5
36.83923297,127.1357306,LED,164,4,2,0,318.35661878286174,4,97.20932357769313,5
36.83922589,127.1360109,LED,166,5,3,0,303.3512416718977,4,115.25326646964328,5
36.83922559,127.1362715,LED,166,5,3,1,290.0459316426979,4,134.39601994895727,5
36.8392256,127.1365441,LED,167,5,3,1,277.4911709561129,4,155.61966462727372,5
36.83920916,127.1368489,LED,166,5,3,1,267.0562230000095,4,166.58442709694617,5
36.839221,127.1371496,LED,163,5,3,1,256.1930170396845,4,167.18348671192786,5
36.8392054,127.1374973,LED,162,5,3,1,249.8724387897964,4,176.20568010800713,5
36.83920251,127.1387042,LED,148,4,3,1,251.8164444468794,1,234.0253802849681,5
36.83920211,127.1390462,LED,142,2,3,1,260.4997409190033,1,256.2592188408844,5
36.83919949,127.1393573,LED,134,2,3,1,271.3649352985947,1,277.9890307723862,5
36.83919008,127.1396936,LED,126,2,3,1,286.3046357967309,0,302.98190767925865,5
36.83914747,127.1414368,LED,86,6,0,0,391.858825882741,2,214.1603034892788,5
36.83918062,127.1400775,LED,118,1,3,0,305.9454671145145,0,303.0814822499997,5
36.83916209,127.1405091,LED,106,3,2,0,331.5234301815317,2,271.59986746720904,5
36.83915482,127.1409379,LED,98,6,2,0,358.3507764226553,2,243.2177322972032,5
36.83897863,127.1355368,LED,149,4,3,0,351.094972304756,4,65.148791581604,5
36.83897828,127.1358451,LED,151,4,3,0,334.2610415588201,4,87.75899403299171,5
36.83898247,127.1361197,LED,157,4,3,0,320.0808428652474,4,109.9609617705726,5
36.83896865,127.1363804,LED,159,4,3,0,309.5443007230828,4,131.1362181102464,5
36.83896833,127.1366662,LED,159,4,3,1,298.1443060648818,4,155.46610690276353,5
36.83894992,127.1369969,LED,157,3,3,1,289.10344775735007,4,183.55099190711888,5
36.83894728,127.1373305,LED,153,3,3,1,281.0982354263522,4,200.02406850567087,5
36.83893218,127.1386982,LED,142,3,3,1,281.0565119216578,2,256.0390165825419,5
36.83894233,127.1377228,LED,153,3,3,1,275.7105524653888,4,210.55453634602333,5
36.83892954,127.1390317,LED,139,2,3,1,288.8201297776964,2,276.1037943890252,5
36.83892017,127.1393372,LED,132,2,3,1,299.0702035475144,2,291.4034885818218,5
36.83891976,127.1396903,LED,125,1,3,0,312.42575164259085,1,293.5155599022283,5
36.83891254,127.1400827,LED,118,5,3,0,330.7855897965682,2,286.1842712559064,5
36.83890301,127.1405143,LED,106,6,3,0,354.0117884580313,1,253.4986767547084,5
36.83889125,127.1409375,LED,100,6,2,0,379.3906405474913,1,223.05540662724457,5
36.83887939,127.1414419,LED,91,6,1,0,411.9421972262264,2,190.3718805125972,5
36.83933018,127.1354281,LED,159,4,2,0,328.8105314745499,4,90.7560644857753,5
36.83932487,127.13614,LED,167,5,3,1,287.66297899912826,4,131.07729635257186,5
36.83932398,127.1369079,LED,168,5,3,1,253.25572889602228,4,153.8566359357594,5
36.83931411,127.1376534,LED,165,5,3,1,235.5204202433764,4,170.0359266507726,5
36.83931009,127.137233,LED,167,5,3,1,244.48229868083908,4,158.75922960802885,5
36.83931992,127.1365267,LED,169,5,3,1,269.15110554249554,4,157.18131059679763,5
36.83933877,127.1357981,LED,164,5,2,0,305.52984605108986,4,109.95635103173592,5
36.83941212,127.1386121,LED,152,4,3,1,227.26856727814464,1,211.8881089846261,5
36.8393971,127.1398958,LED,119,2,3,1,276.9683999668921,0,306.4993746720868,5
36.83939334,127.1392567,LED,137,3,3,1,248.0522025481808,1,258.11755816166186,5
36.83877379,127.1430897,LED,95,6,0,0,535.0286643242894,1,134.8283467042725,5
36.83875684,127.144065,LED,90,5,0,0,543.3281626246252,1,170.8217810950704,5
36.83873982,127.1450964,LED,84,3,0,0,525.4482609060998,1,239.24788280451503,5
36.8387518,127.1445078,LED,88,3,0,0,534.0418462028483,1,198.058663975927,5
36.83876649,127.1435381,LED,93,6,0,0,558.1982584480035,1,146.2159360162586,5
36.83877885,127.1426245,LED,93,6,0,0,500.5654124156295,1,134.7257218036907,5
36.8387958,127.141638,LED,90,7,0,0,431.0720745742963,1,172.11339151580654,5
36.8388104,127.1407243,LED,103,6,3,0,373.7443921285247,1,232.317886567212,5
36.8388273,127.1397686,LED,122,3,3,0,324.7707391890383,1,284.2783336724704,5
36.83883978,127.1387316,LED,140,2,3,1,291.7213129883826,2,265.88676615684795,5
36.83878388,127.1421929,LED,89,6,0,0,469.5717443754449,1,145.60672562413563,5
36.83880533,127.1412064,LED,95,6,2,0,402.7542984857112,1,198.8860999615637,5
36.83881772,127.1402507,LED,113,6,3,0,347.837703947874,2,267.9369198196561,5
36.83883236,127.1392978,LED,132,2,3,0,306.8435199954375,1,281.6080421743156,5
36.83922396,127.1434101,LED,83,2,0,0,534.5942990554518,2,190.00787037370893,5
36.8392382,127.1428075,LED,81,5,0,0,486.63941052883,2,184.5330967100408,5
36.83924335,127.1422694,LED,84,5,0,0,445.3717821775722,2,191.76732116005687,5
36.83925299,127.1417369,LED,82,4,0,0,405.66917927770015,2,210.17155344998048,5
36.83925806,127.141266,LED,88,5,1,0,372.3102066216325,2,233.0538158317377,5
36.83926535,127.1408204,LED,99,4,2,0,342.28543354260347,2,259.32600028042987,5
36.83927267,127.1403468,LED,112,1,2,0,312.77326588582173,2,290.5682686292229,5
36.83928219,127.1399152,LED,119,1,3,1,288.3654085649595,0,314.2644627434468,5
36.83918083,127.1455288,LED,69,1,0,0,572.4141752922055,1,298.8117033354924,5
36.83929168,127.1395032,LED,132,2,3,1,268.1080191388332,1,282.61703732374656,5
36.83929896,127.1390604,LED,142,3,3,1,250.83575344234623,1,250.3438636358538,5
36.83918569,127.1452374,LED,72,2,0,0,573.9438205758782,1,278.7670697263528,5
36.83919964,127.1448815,LED,75,2,0,0,578.2746310941784,1,256.3529676333888,5
36.83919788,127.1444807,LED,79,3,0,0,583.2616482551756,1,232.1936418645208,5
36.83921867,127.1440575,LED,80,2,0,0,586.7507358005788,1,212.42690622972933,5
36.8390725,127.1415462,LED,86,6,0,0,404.67501572704674,2,201.7457123848711,5
36.8390433,127.1424995,LED,85,5,0,0,474.6829627506401,2,165.52982747413196,5
36.8390136,127.1433855,LED,87,5,0,0,543.7056428664729,2,166.94903231356471,5
36.8389832,127.1441707,LED,86,3,0,0,565.4622957488746,1,196.3643766696519,5
36.8390492,127.1420621,LED,85,6,0,0,442.4075627286003,2,177.31334576436632,5
36.8390198,127.142993,LED,89,5,0,0,513.1762475096439,2,160.86548717849377,5
36.838998,127.1437108,LED,86,5,0,0,569.9380487594001,1,176.08601787357622,5
36.8389686,127.1446417,LED,81,3,0,0,555.7345939692573,1,223.13926539896528,5
36.8389303,127.1455839,LED,77,2,0,0,544.5019038446637,1,287.2565954484894,5
36.8389363,127.145169,LED,81,2,0,0,546.6886805906756,1,256.9093159015734,5
36.83916397,127.1464201,LED,75,1,0,0,574.7989890075829,0,314.8242929043521,5
36.8391498,127.1472856,LED,81,0,0,0,587.6889968650254,0,311.4893598002049,5
36.8391463,127.1480593,LED,89,0,0,0,608.2600219018414,0,325.3258735427705,5
36.83911132,127.1489032,LED,103,1,0,0,635.3750360970676,0,352.31979317235056,5
36.839138,127.1468934,LED,75,1,0,0,578.6305441936155,0,308.6207246644422,5
36.8391435,127.1476669,LED,86,0,0,0,596.4389359609261,0,316.0192725219396,5
36.83912087,127.1484716,LED,97,1,0,0,619.6709304678063,0,335.843876022225,5
36.823783,127.1064521,나트륨,70,4,3,0,444.1191215908661,0,479.9861841489459,2
36.8236272,127.1073058,나트륨,87,5,3,0,367.0385724039792,0,490.16273308705246,2
36.8235323,127.1078786,나트륨,94,4,3,0,315.9895539251566,0,504.60217816383147,2
36.8234455,127.1083168,나트륨,99,4,2,1,276.51135294270136,0,517.6191738585002,2
36.8233683,127.1088445,나트륨,114,6,2,2,230.7262097827911,0,521.0472009368456,2
36.8232916,127.1094283,나트륨,126,7,2,2,181.79626613609324,0,471.0108905908198,2
36.8232229,127.1098887,나트륨,132,7,2,2,144.4684906560683,0,432.1756628674053,2
36.8242169,127.1054382,나트륨,66,4,2,0,545.7293789732086,0,511.7769158497071,2
36.8245178,127.1047061,나트륨,63,4,2,0,618.7150690860433,0,544.2445825364223,2
36.8248405,127.1039842,나트륨,62,4,1,0,691.8765037472957,0,564.0460838210848,2
36.82512043,127.1033065,나트륨,59,4,0,0,759.6043028711548,0,502.5852966493633,2
36.82545905,127.1024943,나트륨,53,3,0,0,840.9472328867041,0,431.1701543916111,2
36.82573449,127.1017885,나트륨,45,3,0,0,910.7990370991556,0,374.3814508948766,2
36.82601895,127.1010771,나트륨,37,2,0,0,981.5233582809706,0,321.6691811421449,2
36.82623566,127.1005562,나트륨,31,2,0,0,1033.7018123736602,1,287.105540214079,2
36.82652898,127.1000073,나트륨,22,2,0,0,1091.725108923873,1,250.00361066382803,2
36.82371256,127.1057425,나트륨,67,4,2,0,501.37258282149816,0,459.0638137754857,2
36.82354092,127.1062242,나트륨,71,4,2,0,454.8050847009803,0,448.73813967861696,2
36.82338273,127.1067788,나트륨,81,4,3,0,402.4877176065523,0,446.8451338024181,2
36.8232651,127.1073223,나트륨,95,5,3,0,352.3816428639411,0,454.62481933358,2
36.82319704,127.1078434,나트륨,99,4,3,0,305.78391168078286,0,471.2180142279863,2
36.82311095,127.1083813,나트륨,108,4,2,2,257.2739124050647,0,491.0917695798037,2
36.82301578,127.1089864,나트륨,128,6,2,2,202.94980762413377,0,515.5327937352182,2
36.82294766,127.1095635,나트륨,134,7,2,2,152.54507861417494,0,467.36279969017016,2
36.82396089,127.1051544,나트륨,71,5,2,0,559.6481741637746,0,481.9668783848231,2
36.824295,127.104359,나트륨,65,4,2,0,638.665533849641,0,521.9042598080797,2
36.82459298,127.1036532,나트륨,63,4,1,0,709.0153877516034,0,564.6689883129391,2
36.82495417,127.1027906,나트륨,60,4,0,0,795.0369518729617,0,492.8996928946479,2
36.82530635,127.1019224,나트륨,50,4,0,0,881.2736001428151,0,422.6169207481613,2
36.82560433,127.1012111,나트륨,40,2,0,0,952.3738778231456,0,369.2323142752794,2
36.82590686,127.1004324,나트륨,31,2,0,0,1029.2613688694269,0,321.61781357690734,2
36.82626789,127.0997379,나트륨,19,2,0,0,1101.7928305649325,1,279.9146512249832,2
36.82700379,127.1131618,나트륨,94,2,3,0,474.0908857882838,0,357.68579577904075,2
36.827238,127.1132406,나트륨,92,2,3,0,501.0592516676991,0,379.6539348300089,2
36.82748573,127.1133251,나트륨,89,2,3,0,529.6125526779061,0,403.5212053546418,2
36.82773344,127.1134207,나트륨,84,2,3,0,558.4332103949586,0,427.7086001112046,2
36.8280217,127.113522,나트륨,88,2,3,0,591.730079355411,0,448.6909321527679,2
36.82828743,127.1136177,나트륨,92,2,4,0,622.4808978831951,0,459.6055267362749,2
36.82851714,127.1136909,나트륨,94,2,4,0,648.8318731906111,0,471.0923938968626,2
36.82875585,127.1137809,나트륨,98,2,2,0,676.5536625677372,0,483.3785506734921,2
36.82899458,127.1138541,나트륨,101,2,2,0,655.2776195777489,0,497.92430249720593,2
36.82923327,127.113961,나트륨,97,2,2,0,627.08769260627,0,511.5808283038015,2
36.82950801,127.1140623,나트륨,97,2,2,0,595.3336085842672,0,529.8903461012973,2
36.82978274,127.1141692,나트륨,100,2,2,0,563.4106113935579,0,549.1555291666865,2
36.83007551,127.1142649,나트륨,103,2,2,0,529.9984429227749,0,571.7978124797472,2
36.8303412,127.1144054,나트륨,107,2,2,0,497.9256525513628,0,590.9028432498375,2
36.82670655,127.1130269,나트륨,97,2,3,0,439.0227279703493,0,332.205467609649,2
36.82643632,127.11292,나트륨,98,2,3,0,407.5252608989304,0,309.9900775654365,2
36.82730061,127.1137283,CDM,89,2,3,0,521.125548012153,0,374.4711828911382,4
36.82685472,127.1135708,CDM,100,2,3,0,469.7719721632813,0,330.0294793217077,4
36.82638182,127.1133795,CDM,102,2,3,0,414.57262495332594,1,286.349936537106,4
36.82595842,127.11325,CDM,99,2,3,0,366.5486048181915,1,249.2786019191104,4
36.82537742,127.1130249,CDM,99,3,3,1,299.2003021202576,1,209.1344107099065,4
36.82499458,127.1128843,CDM,104,3,3,1,255.18870996088123,1,190.7790547922784,4
36.82459824,127.1127324,CDM,109,3,3,2,209.53780936453,1,182.03645032054703,4
36.82428747,127.1126142,CDM,106,3,4,2,173.9455562083953,1,183.099169821416,4
36.82399021,127.1125017,CDM,108,3,4,2,140.1797783038757,1,190.576403045307,4
36.82364339,127.1123891,CDM,111,3,3,2,102.42168190481082,1,204.7578805743668,4
36.82335063,127.1122822,CDM,113,4,2,2,71.55309466767473,1,222.64770078707363,4
36.82766541,127.1138914,CDM,88,2,4,0,564.2071234558256,0,399.2542150334536,4
36.82797169,127.1139871,CDM,91,3,4,0,599.123550971135,0,412.0552641228375,4
36.82818785,127.114094,CDM,96,3,4,0,624.9621982703344,0,419.9687008112925,4
36.82841758,127.1141503,CDM,96,2,4,0,650.6999890736075,0,433.5749984139919,4
36.82863829,127.1142179,CDM,97,2,2,0,675.8454531145725,0,446.8617940625207,4
36.82887251,127.1142911,CDM,97,2,2,0,655.4631733253628,0,461.9724853323327,4
36.82915174,127.1144036,CDM,103,2,2,0,622.8421460891534,0,479.9706802546279,4
36.82944,127.1144994,CDM,103,2,2,0,589.7013289552699,0,501.1168134405938,4
36.82971924,127.1146119,CDM,103,2,2,0,557.0786611028923,0,521.8833164182278,4
36.82993994,127.1146851,CDM,105,2,2,0,531.7105607273055,0,539.8100557386799,4
36.83020565,127.1148088,CDM,109,2,2,0,500.229080587188,0,560.7219106534155,4
36.83048471,127.1151006,CDM,114,2,2,0,463.1848647923514,0,577.9066601548141,4
36.83186292,127.1155959,나트륨,112,1,2,0,303.7464929260184,0,708.7450323615077,2
36.83165577,127.1154891,나트륨,111,1,2,0,328.45984360495595,0,689.1068135048055,2
36.83143059,127.1153935,나트륨,112,1,2,0,354.8614667297227,0,667.6080387363157,2
36.83121893,127.1152923,나트륨,111,1,2,0,379.9597509082061,0,648.0599625283708,2
36.83096673,127.1151742,나트륨,110,1,2,0,409.8194423259978,0,625.2182296430635,2
36.83068754,127.1150169,나트륨,113,2,2,0,443.57041096005486,0,601.577645409866,2
36.8321016,127.1157196,나트륨,113,1,2,1,275.3035033510431,0,731.7576488519737,2
36.83225921,127.1158039,나트륨,112,1,2,1,256.50325014947373,0,739.4232637229383,2
36.83245734,127.1159163,나트륨,110,1,2,1,232.80946394419792,0,745.53031555714,2
36.83268703,127.1160175,나트륨,110,1,0,1,205.9747473600127,0,755.4482213511889,2
36.83288967,127.1161243,나트륨,101,0,0,1,182.0937929612526,0,763.7580566656999,2
36.83311035,127.1162144,나트륨,101,0,2,1,156.60606703161284,0,775.2241566620604,2
36.83333102,127.1163268,나트륨,111,0,3,1,131.04452788096262,0,786.0168728450717,2
36.83354718,127.1164336,나트륨,117,0,3,1,106.45810108888776,0,797.4952502132267,2
36.83407856,127.1167091,나트륨,124,1,4,1,52.02509664394212,0,827.7702456903216,2
36.8337138,127.1165179,나트륨,119,1,3,1,88.00987405238185,0,806.6838449830666,2
36.83386239,127.1166078,나트륨,123,1,4,1,72.46848211656807,0,814.3830618446871,2
36.83426771,127.1167934,나트륨,128,1,4,1,39.2213513900758,0,840.1796209185976,2
36.83485762,127.1171082,나트륨,134,1,5,1,69.32693799823247,0,878.9420029651245,2
36.83446135,127.116889,나트륨,130,1,4,1,37.90701530095336,0,852.8311834086354,2
36.834682,127.1170127,나트륨,133,1,4,1,52.48047533660679,0,867.0566700510211,2
36.83506029,127.1171982,나트륨,136,2,5,1,89.80158819430028,0,894.0118248657458,2
36.83526292,127.1173106,나트륨,137,2,5,1,112.96580583789265,0,908.4735338725948,2
36.8247239,127.1266483,LED,75,3,4,1,86.84689658897959,0,429.28821646730944,5
36.82461389,127.1262922,LED,79,4,4,1,55.85572323123208,0,415.4971639671618,5
36.8244994,127.1259193,LED,89,5,3,1,30.97894530857122,0,403.56171888471965,5
36.82483391,127.1270015,LED,60,2,4,1,119.21544289687434,0,445.0488848477389,5
36.82441186,127.1256137,LED,95,5,2,1,32.0790542323247,0,395.3196034268292,5
36.82435348,127.1254315,LED,99,5,2,1,43.7804959031565,0,391.9237450640256,5
36.82419632,127.1249269,LED,109,5,2,1,86.6285178120796,0,386.047747817114,5
36.82407733,127.1245428,LED,110,4,3,1,121.90934123172876,0,385.5061976518448,5
36.82397404,127.1242204,LED,110,5,3,1,152.22721298892452,0,388.1029882841212,5
36.823873,127.1239007,LED,114,5,3,1,182.41002887778149,0,392.9169129227121,5
36.82353509,127.1217089,LED,113,6,2,0,375.74459080897424,0,393.38050127280906,5
36.82346806,127.1211708,LED,109,5,2,0,386.3013675698817,0,391.2738558312074,5
36.82342353,127.1206551,LED,104,4,3,0,346.85739990463463,0,368.6729419534823,5
36.823267,127.1195004,LED,91,3,3,1,261.5646074277857,0,317.2014077503577,5
36.82319101,127.118895,LED,91,3,3,1,223.9533389235748,0,300.688359002912,5
36.82359753,127.1223311,LED,115,5,3,0,321.593589642289,0,401.4667628041488,5
36.82364223,127.1226786,LED,118,5,3,1,291.1817795856459,0,410.31765592426393,5
36.82366896,127.1229729,LED,120,5,3,1,266.12118428896514,0,409.4842784641687,5
36.82370698,127.1232392,LED,120,5,3,1,242.9816264170212,0,405.2237982670616,5
36.82334299,127.1200946,LED,94,4,3,0,303.6305717661678,0,341.0793719065811,5
36.822892,127.1248911,LED,109,4,3,1,212.3731414943389,0,415.8576870508911,5
36.82313055,127.1207639,LED,109,4,3,0,335.13039900324327,0,362.9818349499965,5
36.82347685,127.1235751,LED,117,5,3,1,230.79154639434608,0,413.3575297536366,5
36.82319216,127.1243732,LED,112,5,3,1,203.38682289791208,0,416.2924064095853,5
36.82269828,127.1248796,LED,109,4,3,1,233.138927785312,0,398.7686070450776,5
36.82257868,127.1250699,LED,106,4,3,1,241.52446924026108,0,400.5128590803512,5
36.82308324,127.125124,LED,105,4,3,1,185.9163470815701,0,445.45486235384425,5
36.82369187,127.1247691,LED,111,4,3,1,137.6673321984114,0,432.64168668481113,5
36.82369203,127.1246122,LED,109,4,3,1,146.25674183244635,0,428.0673032077492,5
36.82353444,127.1245167,LED,111,4,3,1,165.19651686613756,0,442.2741785680074,5
36.82316188,127.1253231,LED,106,4,3,1,173.45252537775946,0,463.5749908611642,5
36.82341175,127.1233452,LED,119,5,3,1,251.67872425165257,0,399.6681475854385,5
36.82335376,127.1227847,LED,124,5,3,1,297.3055117743525,0,380.4908016837177,5
36.82330027,127.1222241,LED,120,6,3,0,344.02030702105327,0,367.74942825688936,5
36.8232332,127.1217252,LED,119,6,2,0,387.2455061602511,0,359.7811941233807,5
36.82318863,127.1212544,LED,115,5,2,0,375.41082544668296,0,359.3915535657207,5
36.82309476,127.1205145,LED,103,4,3,0,314.63911807781085,0,366.1821752600002,5
36.82302781,127.1198923,LED,92,3,3,1,266.616497957708,0,358.40575282184125,5
36.82294281,127.1192869,LED,93,3,3,1,221.7616596731583,0,339.9350358705217,5
36.82286681,127.1186984,LED,88,2,3,1,183.995513185077,0,329.0732036453177,5
36.8153732,127.1134315,LED,132,0,3,0,363.05793126828416,0,819.4721421182984,5
36.82377316,127.1245815,LED,109,4,3,1,141.3541626823968,0,418.6438143139519,5
36.8239281,127.1250609,LED,107,4,3,1,101.33401073980828,0,418.1302420984637,5
36.82407177,127.1255431,LED,104,5,2,1,70.41388827900775,0,423.860820796995,5
36.82425584,127.1261655,LED,91,5,3,1,65.72645957999919,0,438.3971608228776,5
36.82443095,127.1267319,LED,73,4,4,1,98.74877065611724,0,457.287000008077,5
36.82461281,127.1273094,LED,53,2,4,1,145.9329558391375,0,481.82112163692415,5
36.82337665,127.1246089,LED,111,4,3,1,174.6694400652038,0,444.808915429573,5
36.8229146,127.1254394,LED,104,4,3,1,199.21655905861385,0,450.2228271558464,5
36.82267986,127.125255,LED,105,4,3,1,227.29722363579447,0,420.0916108579125,5
36.82270484,127.1184683,LED,91,2,4,1,158.28119522798207,0,341.4282699843376,5
36.82274057,127.1187766,LED,89,3,4,1,175.96505353151915,0,344.5192562475608,5
36.82278984,127.1190737,LED,90,3,3,1,196.48388240522743,0,348.02214241271906,5
36.82281211,127.1193316,LED,92,3,3,1,213.8308245209482,0,354.7801079140661,5
36.82282544,127.1195165,LED,93,3,3,1,226.69955015891236,0,360.7185548639165,5
36.82287471,127.1198024,LED,95,3,3,1,249.47458014180117,0,368.43885074835225,5
36.82290151,127.1200378,LED,96,3,3,1,267.74149932209724,0,363.6416990758281,5
36.82292826,127.1203125,LED,100,4,4,1,289.26993963844274,0,355.7237163368625,5
36.82296853,127.1205928,LED,105,4,3,0,312.49177238232414,0,350.61087845394513,5
36.8230535,127.1212206,LED,118,5,2,0,365.2442832325425,0,345.1193691775517,5
36.82308924,127.1215121,LED,122,6,3,0,389.91852574336986,0,345.30222976229226,5
36.82312045,127.1218315,LED,124,5,2,0,384.2339593914196,0,346.90090333942214,5
36.82314718,127.1221286,LED,124,6,2,0,359.4673725435277,0,350.2333275574288,5
36.82321011,127.12228,LED,123,6,3,0,344.2862275184773,0,358.1538801122195,5
36.82325494,127.1224987,LED,125,6,3,0,324.8544049920092,0,365.32242077516696,5
36.8153732,127.1134315,LED,132,0,3,0,363.05793126828416,0,819.4721421182984,5
36.8153732,127.1134315,LED,132,0,3,0,363.05793126828416,0,819.4721421182984,5
36.8153732,127.1134315,LED,132,0,3,0,363.05793126828416,0,819.4721421182984,5
36.82396124,127.1256747,LED,103,4,2,1,81.74577144544216,0,440.4245653568668,5
36.82389164,127.1254532,LED,108,4,2,1,91.60216509548972,0,437.33642340862446,5
36.82381307,127.1251896,LED,108,4,3,1,107.23912186385246,0,434.550033722747,5
36.82375023,127.1249682,LED,111,4,3,1,122.5012286161444,0,432.9910092392362,5
36.82656481,127.1324856,LED,77,7,4,7,17.632748939030737,0,318.7652017008034,5
36.82641658,127.1320762,LED,74,7,6,7,37.03678320902095,0,330.6600408047239,5
36.82627739,127.1316445,LED,71,7,5,7,76.05397138272846,0,348.96208183815503,5
36.82616516,127.1312744,LED,68,6,5,7,110.49675349514082,0,368.0965057429184,5
36.82602595,127.1308538,LED,66,6,5,7,150.69669559258995,0,391.9245385681724,5
36.82589126,127.130422,LED,67,6,5,7,191.68610485624083,0,419.4421317876711,5
36.82575654,127.1300127,LED,63,6,5,7,230.96981178611688,0,447.1964191805664,5
36.82560845,127.1294744,LED,56,3,4,1,281.3030090618852,0,487.09779061165096,5
36.8254737,127.129093,LED,51,1,3,0,316.4241221626662,0,515.6727577289336,5
36.82535249,127.1286893,LED,48,1,2,1,278.19455168609005,0,543.77422671225,5
36.82520429,127.1282407,LED,50,2,2,1,235.40429036867596,0,515.0141100412131,5
36.82506963,127.1277697,LED,50,2,2,1,191.16610400573688,0,485.898778493912,5
36.82664932,127.1334666,LED,65,9,4,8,34.52349996041239,1,282.09084758784945,5
36.82656762,127.1339989,LED,61,9,6,9,79.4711472762255,2,258.3825497542911,5
36.82649043,127.1345311,LED,69,9,8,11,126.83323787018504,2,242.5803529674527,5
36.82641327,127.1350242,LED,70,10,9,11,140.82995195791744,2,235.2743523427633,5
36.8263451,127.1355397,LED,72,9,7,11,95.52328026245009,2,230.20963292784768,5
36.82622715,127.1362513,LED,67,10,7,7,35.994935644806525,2,227.6316954003009,5
36.82614537,127.1368396,LED,62,7,6,4,27.70611253948734,2,240.58925682318755,5
36.824476,127.1368889,LED,50,5,4,7,160.9049330725126,3,127.37332038221568,5
36.82483861,127.1369774,LED,52,6,5,4,120.3979974484023,2,147.2642314771106,5
36.82526201,127.137079,LED,51,6,6,4,73.88961554570172,2,179.7029927413458,5
36.8256764,127.1371862,LED,54,7,6,4,33.049270058327544,2,217.56407588757045,5
36.82637005,127.1334044,LED,62,9,4,8,32.05641288745303,2,256.2313850265926,5
36.826311,127.1338247,LED,56,9,5,9,68.4666114260787,2,235.4801265766129,5
36.82624748,127.1342169,LED,61,9,6,10,103.74885523936732,2,219.38150306121432,5
36.82618848,127.1345979,LED,70,9,7,11,138.10382333957148,2,208.7330858582003,5
36.82612041,127.1350237,LED,68,9,8,11,133.2557388593349,2,202.98483634981147,5
36.82603875,127.1355224,LED,66,10,7,11,88.18549812169005,2,196.12005058132857,5
36.82596615,127.1359706,LED,61,10,7,10,48.057895062005365,2,193.01523062114063,5
36.82588898,127.1364692,LED,57,6,7,4,10.61033037948554,2,199.86796772680972,5
36.82581636,127.1369343,LED,56,7,6,4,12.25113862728434,2,214.75143465897372,5
