À§µµ,°æµµ,¼³Ä¡ÇüÅÂ,±ÙÃ³ °¡·Îµî¼ö,±ÙÃ³ CCTV°³¼ö,±ÙÃ³ Å±¶ó´ÏÁÖÂ÷Àå°³¼ö,300m³»_»ç°í´Ù¹ßÁö¿ª_°³¼ö,°¡Àå°¡±î¿î_»ç°í´Ù¹ßÁö¿ª_°Å¸®(m),ÁÖº¯ ÇÐ±³ ¼ö,°¡Àå °¡±î¿î ÇÐ±³¿ÍÀÇ °Å¸®,±¤¿ø µî±Þ,score_°¡·Îµî,score_CCTV,score_±¤¿ø,score_ÇÐ±³¼ö,score_ÇÐ±³°Å¸®,score_Å±¶ó´Ï,score_»ç°í´Ù¹ß¼ö,score_»ç°í°Å¸®,À§Çèµµ_Á¡¼ö,ÃÑÇÕ_score
36.84077705,127.1202115,LED,130,2,6,0,773.0427197247974,0,364.2071636218843,5,7.3033707865168545,1.1111111111111112,10.0,10.0,9.992160485695853,7.6,20.0,0.9794867672935059,66.98612915061733,66.98612915061733
36.84063971,127.1201384,LED,133,2,8,0,756.45917472875,0,375.5833245059115,5,7.47191011235955,1.1111111111111112,10.0,10.0,9.99191561523507,6.799999999999999,20.0,0.979926823333001,66.35486366203874,66.35486366203874
36.84049334,127.1200709,LED,137,2,8,0,739.187456617584,0,387.2698029527609,5,7.696629213483146,1.1111111111111112,10.0,10.0,9.991664065226999,6.799999999999999,20.0,0.9803851405305052,66.57978953035175,66.57978953035175
36.8403515,127.1199922,LED,144,2,8,0,721.9390069606637,0,400.0617475785965,5,8.089887640449438,1.1111111111111112,10.0,10.0,9.991388720195685,6.799999999999999,20.0,0.9808428402831976,66.97323031203943,66.97323031203943
36.84020063,127.1199275,LED,148,2,8,0,704.3311136582977,0,412.509407596354,5,8.314606741573034,1.1111111111111112,10.0,10.0,9.991120785848123,6.799999999999999,20.0,0.9813100781260313,67.1981487166583,67.1981487166583
36.84003852,127.1198376,LED,154,2,8,0,684.6220761987774,0,427.899565672789,5,8.651685393258427,1.1111111111111112,10.0,10.0,9.990789514592546,6.799999999999999,20.0,0.9818330713080538,67.53541909027014,67.53541909027014
36.96417999,127.1202087,LED,11,0,0,0,8640.82275839062,0,1549.1804244807367,5,0.6179775280898876,0.0,10.0,10.0,9.966654082317755,10.0,20.0,0.7707096858999748,61.355341296307614,61.355341296307614
36.9631003,127.1230255,LED,16,1,0,0,8472.027881706192,0,1542.2419533126306,5,0.898876404494382,0.5555555555555556,10.0,10.0,9.9668034320544,10.0,20.0,0.7751887767661617,62.1964241688705,62.1964241688705
36.96433367,127.1197149,LED,9,0,0,0,8667.131436513762,0,1551.7263507686084,5,0.5056179775280899,0.0,10.0,10.0,9.966599281568222,10.0,20.0,0.7700115666075087,61.24222882570382,61.24222882570382
36.96247235,127.1246583,LED,12,1,0,0,8376.611396156028,0,1560.7839813993514,5,0.6741573033707865,0.5555555555555556,10.0,10.0,9.966404317185356,10.0,20.0,0.7777207203731374,61.97383789648484,61.97383789648484
36.96327199,127.1225654,LED,18,0,0,0,8498.69937633322,0,1539.502234556378,5,1.0112359550561798,0.0,10.0,10.0,9.966862404162924,10.0,20.0,0.7744810298823814,61.752579389101484,61.752579389101484
36.96350687,127.1219875,LED,18,0,0,0,8534.514272754335,0,1539.8602559703145,5,1.0112359550561798,0.0,10.0,10.0,9.966854697796121,10.0,20.0,0.7735306563960276,61.75162130924833,61.75162130924833
36.96369663,127.1214656,LED,16,0,0,0,8564.630246275756,0,1539.7562444884163,5,0.898876404494382,0.0,10.0,10.0,9.966856936630448,10.0,20.0,0.7727315078402435,61.63846484896507,61.63846484896507
36.9627253,127.1240355,LED,14,1,0,0,8414.23834585434,0,1553.020185535641,5,0.7865168539325843,0.5555555555555556,10.0,10.0,9.966571431934343,10.0,20.0,0.7767222627775833,62.08536610420006,62.08536610420006
36.96291958,127.1235137,LED,14,1,0,0,8444.058106634626,0,1546.7223925783746,5,0.7865168539325843,0.5555555555555556,10.0,10.0,9.96670699115147,10.0,20.0,0.7759309744353869,62.084710375075,62.084710375075
36.96362947,127.1210557,LED,15,0,0,0,8564.918918729343,0,1518.617132986165,5,0.8426966292134831,0.0,10.0,10.0,9.96731195339989,10.0,20.0,0.7727238477134932,61.58273243032687,61.58273243032687
36.96340807,127.1216673,LED,18,0,0,0,8529.543473297987,0,1517.8292567191272,5,1.0112359550561798,0.0,10.0,10.0,9.967328912339422,10.0,20.0,0.7736625600585079,61.752227427454116,61.752227427454116
36.96399092,127.1200512,LED,11,0,0,0,8623.364704181193,0,1524.7540808206,5,0.6179775280898876,0.0,10.0,10.0,9.967179856354205,10.0,20.0,0.7711729476570068,61.3563303321011,61.3563303321011
36.96411064,127.1197286,LED,10,0,0,0,8642.680788067502,0,1528.4362386895814,5,0.5617977528089888,0.0,10.0,10.0,9.967100598359943,10.0,20.0,0.7706603817746465,61.29955873294358,61.29955873294358
