관리기관,관리부서,관리번호,위도,경도,소재지도로명주소,소재지지번주소,설치형태,데이터기준일자,주변 학교 수,가장 가까운 학교와의 거리,광원 등급
천안시 서북구,건설과,,36.79990158,127.1072953,불당15길 10-1,서북구 불당동 1408,CDM,2024-07-23,0,360.4140842997863,4
천안시 서북구,건설과,부점등,36.79948854,127.1064832,불당15길 10-1,서북구 불당동 1408,CDM,2024-07-23,0,445.8773202411857,4
천안시 서북구,건설과,부점등,36.79978432,127.1074212,불당15길 10-1,서북구 불당동 1408,CDM,2024-07-23,0,357.05996959202,4
천안시 서북구,건설과,,36.85892057,127.1350982,,서북구 업성동 181,LED,2024-07-23,0,419.5355523798123,5
천안시 서북구,건설과,,36.85871329,127.1351259,,서북구 업성동 181,LED,2024-07-23,0,438.7588988148854,5
천안시 서북구,건설과,,36.85849695,127.1351928,,서북구 업성동 181,LED,2024-07-23,0,457.77463141910766,5
천안시 서북구,건설과,,36.85826245,127.135383,,서북구 업성동 181,LED,2024-07-23,0,474.9950625092212,5
천안시 서북구,건설과,,36.85805272,127.1355704,,서북구 업성동 181,LED,2024-07-23,0,491.0494384176645,5
천안시 서북구,건설과,,36.8578339,127.1358364,,서북구 업성동 181,LED,2024-07-23,0,507.2644479915507,5
천안시 서북구,건설과,,36.85764444,127.1360435,,서북구 업성동 181,LED,2024-07-23,0,523.1402074158669,5
천안시 서북구,건설과,,36.85742784,127.1363291,,서북구 업성동 181,LED,2024-07-23,0,541.7345725275081,5
천안시 서북구,건설과,,36.8571707,127.1366145,,서북구 업성동 181,LED,2024-07-23,0,566.375338544082,5
천안시 서북구,건설과,,36.85929888,127.135239,,서북구 업성동 181,LED,2024-07-23,0,376.74219535038,5
천안시 서북구,건설과,,36.85960932,127.1356265,,서북구 업성동 181,LED,2024-07-23,0,329.8131750403496,5
천안시 서북구,건설과,,36.85947889,127.1354244,,서북구 업성동 181,LED,2024-07-23,0,351.17445538531086,5
천안시 서북구,건설과,,36.85979517,127.1385536,,서북구 업성동 181,LED,2024-07-23,1,290.48643782295693,5
천안시 서북구,건설과,,36.85978201,127.1382452,,서북구 업성동 181,LED,2024-07-23,1,283.07436140573753,5
천안시 서북구,건설과,,36.85977334,127.1379592,,서북구 업성동 181,LED,2024-07-23,1,278.07054923369674,5
천안시 서북구,건설과,,36.85978717,127.1376845,,서북구 업성동 181,LED,2024-07-23,1,272.9530316324973,5
천안시 서북구,건설과,,36.85978302,127.1373817,,서북구 업성동 181,LED,2024-07-23,1,271.94274648143096,5
천안시 서북구,건설과,,36.85978334,127.1371014,,서북구 업성동 181,LED,2024-07-23,1,272.92019279245505,5
천안시 서북구,건설과,,36.85977012,127.1368435,,서북구 업성동 181,LED,2024-07-23,1,277.2966329688701,5
천안시 서북구,건설과,,36.85976141,127.1365799,,서북구 업성동 181,LED,2024-07-23,1,283.114614519008,5
천안시 서북구,건설과,,36.85978426,127.1362996,,서북구 업성동 181,LED,2024-07-23,1,287.8816988359218,5
천안시 서북구,건설과,,36.85977104,127.1360417,,서북구 업성동 181,LED,2024-07-23,1,297.5852139498409,5
천안시 서북구,건설과,,36.8597217,127.1358509,,서북구 업성동 181,LED,2024-07-23,0,309.6343362031479,5
천안시 서북구,건설과,,36.85907822,127.1351377,,서북구 업성동 181,LED,2024-07-23,0,402.5112326143524,5
천안시 서북구,건설과,,36.81357411,127.1413673,성정로 78,서북구 성정동 751,나트륨,2024-07-23,3,115.89431086166972,2
천안시 서북구,건설과,,36.81383858,127.134778,성정로 78,서북구 성정동 751,나트륨,2024-07-23,0,350.0175442076577,2
천안시 서북구,건설과,,36.81381536,127.1353803,성정로 78,서북구 성정동 751,나트륨,2024-07-23,0,398.2833019133345,2
천안시 서북구,건설과,,36.81379214,127.1359827,성정로 78,서북구 성정동 751,나트륨,2024-07-23,0,414.4183623174547,2
천안시 서북구,건설과,,36.81376892,127.136585,성정로 78,서북구 성정동 751,나트륨,2024-07-23,0,362.1211157566972,2
천안시 서북구,건설과,,36.8137457,127.1371874,성정로 78,서북구 성정동 751,나트륨,2024-07-23,0,310.2875949764798,2
천안시 서북구,건설과,,36.81372248,127.1377897,성정로 78,서북구 성정동 751,나트륨,2024-07-23,1,259.2187221151648,2
천안시 서북구,건설과,,36.81369926,127.1383921,성정로 78,서북구 성정동 751,나트륨,2024-07-23,3,209.45115351775632,2
천안시 서북구,건설과,,36.81367616,127.1388851,성정로 78,서북구 성정동 751,나트륨,2024-07-23,3,170.71587506694985,2
천안시 서북구,건설과,,36.81365915,127.1392988,성정로 78,서북구 성정동 751,나트륨,2024-07-23,3,140.44866419727876,2
천안시 서북구,건설과,,36.81364214,127.1397125,성정로 78,서북구 성정동 751,나트륨,2024-07-23,3,114.13804924850176,2
천안시 서북구,건설과,,36.81362513,127.1401262,성정로 78,서북구 성정동 751,나트륨,2024-07-23,3,95.12577380636036,2
천안시 서북구,건설과,,36.81360813,127.1405399,성정로 78,서북구 성정동 751,나트륨,2024-07-23,3,88.26034553274518,2
천안시 서북구,건설과,,36.81359112,127.1409536,성정로 78,서북구 성정동 751,나트륨,2024-07-23,3,96.18113878134132,2
천안시 서북구,건설과,,36.85378958,127.1300994,,서북구 업성동 484-13,LED,2024-07-23,0,1139.5265602047198,5
천안시 서북구,건설과,,36.85393273,127.1300099,,서북구 업성동 484-13,LED,2024-07-23,0,1131.0434474307744,5
천안시 서북구,건설과,,36.85389694,127.1300323,,서북구 업성동 484-13,LED,2024-07-23,0,1133.142919636797,5
천안시 서북구,건설과,,36.85382537,127.130077,,서북구 업성동 484-13,LED,2024-07-23,0,1137.3866447932544,5
천안시 서북구,건설과,,36.85386115,127.1300546,,서북구 업성동 484-13,LED,2024-07-23,0,1135.2610553807688,5
천안시 서북구,건설과,,36.85375379,127.1301217,,서북구 업성동 484-13,LED,2024-07-23,0,1141.6848374601718,5
천안시 서북구,건설과,,36.8540043,127.1299652,,서북구 업성동 484-13,LED,2024-07-23,0,1126.8812068301452,5
천안시 서북구,건설과,,36.85396851,127.1299875,,서북구 업성동 484-13,LED,2024-07-23,0,1128.9585212995903,5
천안시 서북구,건설과,,36.85404009,127.1299428,,서북구 업성동 484-13,LED,2024-07-23,0,1124.8228585749257,5
천안시 서북구,건설과,써치등,36.80027282,127.1000712,,서북구 불당동 1294,써치등,2024-07-23,0,499.9728673466877,1
천안시 서북구,건설과,써치등,36.80017864,127.0995556,,서북구 불당동 1294,써치등,2024-07-23,0,477.116512428612,1
천안시 서북구,건설과,써치등,36.80072347,127.0999597,,서북구 불당동 1294,써치등,2024-07-23,0,544.9006729481027,1
천안시 서북구,건설과,써치등,36.80062934,127.0993881,,서북구 불당동 1294,써치등,2024-07-23,0,522.9198986342257,1
천안시 서북구,건설과,,36.79720853,127.1178464,월봉로 48,서북구 쌍용동 1536,CDM,2024-07-23,3,194.325104662388,4
천안시 서북구,건설과,,36.79832127,127.1179826,월봉로 48,서북구 쌍용동 1536,CDM,2024-07-23,2,210.8880422925821,4
천안시 서북구,건설과,,36.79569944,127.1175696,월봉로 48,서북구 쌍용동 1536,CDM,2024-07-23,3,97.7975847526986,4
천안시 서북구,건설과,,36.79469944,127.1173272,월봉로 48,서북구 쌍용동 1536,CDM,2024-07-23,2,67.78638428838609,4
천안시 서북구,건설과,,36.79465474,127.1169686,월봉로 48,서북구 쌍용동 1536,CDM,2024-07-23,2,99.70214950434982,4
천안시 서북구,건설과,,36.79462362,127.1165427,월봉로 48,서북구 쌍용동 1536,CDM,2024-07-23,2,99.71130227775036,4
천안시 서북구,건설과,,36.79465554,127.1161506,월봉로 48,서북구 쌍용동 1536,CDM,2024-07-23,3,99.43603094294266,4
천안시 서북구,건설과,,36.79470101,127.1157249,월봉로 48,서북구 쌍용동 1536,CDM,2024-07-23,3,113.42913234171836,4
천안시 서북구,건설과,,36.79733039,127.1176337,월봉로 48,서북구 쌍용동 1536,CDM,2024-07-23,2,175.47451504001984,4
천안시 서북구,건설과,,36.79736458,127.1172267,월봉로 48,서북구 쌍용동 1536,CDM,2024-07-23,2,139.54477244342792,4
천안시 서북구,건설과,,36.79739877,127.1168196,월봉로 48,서북구 쌍용동 1536,CDM,2024-07-23,2,103.96085876114722,4
천안시 서북구,건설과,,36.79743296,127.1164125,월봉로 48,서북구 쌍용동 1536,CDM,2024-07-23,1,69.28039894589972,4
천안시 서북구,건설과,,36.79746715,127.1160055,월봉로 48,서북구 쌍용동 1536,CDM,2024-07-23,1,38.06600223036028,4
천안시 서북구,건설과,,36.79750134,127.1155984,월봉로 48,서북구 쌍용동 1536,CDM,2024-07-23,1,27.456725072307744,4
천안시 서북구,건설과,,36.79753553,127.1151914,월봉로 48,서북구 쌍용동 1536,CDM,2024-07-23,1,52.10334344782814,4
천안시 서북구,건설과,,36.79802366,127.1182214,월봉로 48,서북구 쌍용동 1536,CDM,2024-07-23,2,211.94398012478536,4
천안시 서북구,건설과,,36.79894267,127.1183509,월봉로 48,서북구 쌍용동 1536,CDM,2024-07-23,1,155.32099166819194,4
천안시 서북구,건설과,,36.79940217,127.1184156,월봉로 48,서북구 쌍용동 1536,CDM,2024-07-23,1,147.17268151791623,4
천안시 서북구,건설과,,36.79877627,127.1180449,월봉로 48,서북구 쌍용동 1536,CDM,2024-07-23,2,186.27358518254545,4
천안시 서북구,건설과,,36.79778969,127.1179033,월봉로 48,서북구 쌍용동 1536,CDM,2024-07-23,2,207.8192271849545,4
천안시 서북구,건설과,,36.7967175,127.1177616,월봉로 48,서북구 쌍용동 1536,CDM,2024-07-23,2,196.20177468301736,4
천안시 서북구,건설과,,36.79472392,127.1153291,월봉로 48,서북구 쌍용동 1536,CDM,2024-07-23,3,133.3974181814879,4
천안시 서북구,건설과,,36.79309392,127.1188765,월봉로 48,서북구 쌍용동 1536,CDM,2024-07-23,2,214.7132968999125,4
천안시 서북구,건설과,,36.79346401,127.118244,월봉로 48,서북구 쌍용동 1536,CDM,2024-07-23,2,161.33205835672953,4
천안시 서북구,건설과,,36.79408619,127.1178248,월봉로 48,서북구 쌍용동 1536,CDM,2024-07-23,2,93.2132851486481,4
천안시 서북구,건설과,,36.79462261,127.1175679,월봉로 48,서북구 쌍용동 1536,CDM,2024-07-23,2,52.78193718702477,4
천안시 서북구,건설과,,36.79516782,127.1175296,월봉로 48,서북구 쌍용동 1536,CDM,2024-07-23,3,54.23210565393352,4
천안시 서북구,건설과,,36.79621295,127.1176936,월봉로 48,서북구 쌍용동 1536,CDM,2024-07-23,2,148.62870231965826,4
천안시 서북구,건설과,,36.79848316,127.1182862,월봉로 48,서북구 쌍용동 1536,CDM,2024-07-23,2,178.54190360221725,4
천안시 서북구,건설과,,36.79569009,127.1179057,월봉로 48,서북구 쌍용동 1536,CDM,2024-07-23,3,88.0466560195952,4
천안시 서북구,건설과,,36.79518101,127.1178545,월봉로 48,서북구 쌍용동 1536,CDM,2024-07-23,2,34.90359622142914,4
천안시 서북구,건설과,,36.79464033,127.1178705,월봉로 48,서북구 쌍용동 1536,CDM,2024-07-23,2,33.31298394567052,4
천안시 서북구,건설과,,36.79410392,127.1181218,월봉로 48,서북구 쌍용동 1536,CDM,2024-07-23,2,89.45837791581056,4
천안시 서북구,건설과,,36.79351325,127.118569,월봉로 48,서북구 쌍용동 1536,CDM,2024-07-23,2,161.781599349797,4
천안시 서북구,건설과,,36.79319259,127.1193248,월봉로 48,서북구 쌍용동 1536,CDM,2024-07-23,2,222.0730739599917,4
천안시 서북구,건설과,,36.79618565,127.1179625,월봉로 48,서북구 쌍용동 1536,CDM,2024-07-23,2,142.47434713568342,4
천안시 서북구,건설과,,36.79664515,127.1180272,월봉로 48,서북구 쌍용동 1536,CDM,2024-07-23,2,193.3913922701145,4
천안시 서북구,건설과,,36.79710465,127.118092,월봉로 48,서북구 쌍용동 1536,CDM,2024-07-23,3,216.79986148316132,4
천안시 서북구,건설과,,36.79756416,127.1181567,월봉로 48,서북구 쌍용동 1536,CDM,2024-07-23,3,224.4279454478284,4
천안시 서북구,건설과,통합주,36.79472882,127.1149295,월봉로 48,서북구 쌍용동 1536,CDM,2024-07-23,3,157.68587358503532,4
천안시 서북구,건설과,,36.78511376,127.1151112,,서북구 쌍용동 527-13,나트륨,2024-07-23,1,247.41074260514748,2
천안시 서북구,건설과,,36.78505922,127.1155928,,서북구 쌍용동 527-13,나트륨,2024-07-23,1,258.3053432509542,2
천안시 서북구,건설과,,36.78489746,127.1151444,,서북구 쌍용동 527-13,나트륨,2024-07-23,1,271.5489963710015,2
천안시 서북구,건설과,,36.78476946,127.1147213,,서북구 쌍용동 527-13,나트륨,2024-07-23,1,286.8897128560887,2
천안시 서북구,건설과,,36.7846573,127.114217,,서북구 쌍용동 527-13,나트륨,2024-07-23,0,306.68632378143366,2
천안시 서북구,건설과,,36.78459694,127.1137324,,서북구 쌍용동 527-13,나트륨,2024-07-23,0,325.8836205575772,2
천안시 서북구,건설과,,36.78485562,127.1141361,,서북구 쌍용동 527-13,나트륨,2024-07-23,1,287.2107679819343,2
천안시 서북구,건설과,,36.78481987,127.1138364,,서북구 쌍용동 527-13,나트륨,2024-07-23,1,299.4215007694725,2
천안시 서북구,건설과,,36.78491615,127.1144471,,서북구 쌍용동 527-13,나트륨,2024-07-23,1,274.201358525051,2
천안시 서북구,건설과,,36.78479536,127.1135479,,서북구 쌍용동 527-13,나트륨,2024-07-23,0,311.9302796167874,2
천안시 서북구,건설과,,36.78716325,127.1179599,,서북구 쌍용동 527-13,나트륨,2024-07-23,1,261.7927210475286,2
천안시 서북구,건설과,,36.78674916,127.1175335,,서북구 쌍용동 527-13,나트륨,2024-07-23,1,232.5040072692798,2
천안시 서북구,건설과,,36.78644313,127.1171801,,서북구 쌍용동 527-13,나트륨,2024-07-23,1,215.91370771340493,2
천안시 서북구,건설과,,36.78616189,127.1168156,,서북구 쌍용동 527-13,나트륨,2024-07-23,1,205.99016608827932,2
천안시 서북구,건설과,,36.78541502,127.115739,,서북구 쌍용동 527-13,나트륨,2024-07-23,1,222.97476907891385,2
천안시 서북구,건설과,,36.78525535,127.1154503,,서북구 쌍용동 527-13,나트륨,2024-07-23,1,234.58717248617933,2
천안시 서북구,건설과,,36.78499694,127.1147665,,서북구 쌍용동 527-13,나트륨,2024-07-23,1,261.33153801789496,2
천안시 서북구,건설과,,36.80125296,127.1050953,,서북구 불당동 1310,써치등,2024-07-23,0,451.8396557896705,1
천안시 서북구,건설과,,36.80179975,127.1058104,,서북구 불당동 1310,써치등,2024-07-23,0,394.3009540216271,1
천안시 서북구,건설과,,36.80171254,127.1050707,,서북구 불당동 1310,써치등,2024-07-23,0,400.8273991863664,1
천안시 서북구,건설과,,36.80136725,127.105765,,서북구 불당동 1310,써치등,2024-07-23,0,441.5656650576116,1
천안시 서북구,건설과,48,36.8947255,127.2173294,,성거읍 오목리 213,메탈,2024-07-23,0,2091.8749966190912,5
천안시 서북구,건설과,49,36.89486256,127.2175233,,성거읍 오목리 213,메탈,2024-07-23,0,2074.80608116965,5
천안시 서북구,건설과,50,36.8950674,127.2176108,,성거읍 오목리 213,메탈,2024-07-23,0,2051.329234731641,5
천안시 서북구,건설과,51,36.89451623,127.2172026,,성거읍 오목리 213,메탈,2024-07-23,0,2116.306272241482,5
천안시 서북구,건설과,52,36.89438346,127.2171208,,성거읍 오목리 213,메탈,2024-07-23,0,2131.8386255432406,5
천안시 서북구,건설과,53,36.89428472,127.216913,,성거읍 오목리 213,메탈,2024-07-23,0,2145.053971709552,5
천안시 서북구,건설과,54,36.89415471,127.2165592,,성거읍 오목리 213,메탈,2024-07-23,0,2163.665799987774,5
천안시 서북구,건설과,55,36.8942791,127.2162903,,성거읍 오목리 213,메탈,2024-07-23,0,2153.550127683985,5
천안시 서북구,건설과,56,36.89519267,127.2168623,,성거읍 오목리 213,메탈,2024-07-23,0,2045.6063154427247,5
천안시 서북구,건설과,57,36.89485758,127.21655,,성거읍 오목리 213,메탈,2024-07-23,0,2086.4656172312048,5
천안시 서북구,건설과,58,36.89461472,127.2163109,,성거읍 오목리 213,메탈,2024-07-23,0,2116.4010114682887,5
천안시 서북구,건설과,59,36.89432691,127.2160156,,성거읍 오목리 213,메탈,2024-07-23,0,2152.2249819109416,5
천안시 서북구,건설과,60,36.89431005,127.2153733,,성거읍 오목리 213,메탈,2024-07-23,0,2164.2956705076986,5
천안시 서북구,건설과,61,36.89477522,127.2160057,,성거읍 오목리 213,메탈,2024-07-23,0,2103.2354422944018,5
천안시 서북구,건설과,62,36.89480764,127.2155233,,성거읍 오목리 213,메탈,2024-07-23,0,2107.436628299314,5
천안시 서북구,건설과,26,36.89519433,127.2159536,,성거읍 오목리 208,메탈,2024-07-23,0,2058.1437395921225,5
천안시 서북구,건설과,27,36.89512381,127.2163264,,성거읍 오목리 208,메탈,2024-07-23,0,2060.289686820675,5
천안시 서북구,건설과,28,36.89497451,127.2166653,,성거읍 오목리 208,메탈,2024-07-23,0,2072.0993565842728,5
천안시 서북구,건설과,29,36.89492214,127.2169709,,성거읍 오목리 208,메탈,2024-07-23,0,2074.110736752008,5
천안시 서북구,건설과,30,36.89466359,127.2166897,,성거읍 오목리 208,메탈,2024-07-23,0,2106.005471055098,5
천안시 서북구,건설과,31,36.89511111,127.2171173,,성거읍 오목리 208,메탈,2024-07-23,0,2051.592861488992,5
천안시 서북구,건설과,32,36.89536593,127.2169722,,성거읍 오목리 208,메탈,2024-07-23,0,2025.187480651653,5
천안시 서북구,건설과,33,36.89547231,127.2166976,,성거읍 오목리 208,메탈,2024-07-23,0,2016.9207663747031,5
천안시 서북구,건설과,34,36.89556763,127.2163108,,성거읍 오목리 208,메탈,2024-07-23,0,2011.8209568530715,5
천안시 서북구,건설과,35,36.89569664,127.2159802,,성거읍 오목리 208,메탈,2024-07-23,0,2002.7633759127807,5
천안시 서북구,건설과,36,36.89577836,127.2156355,,성거읍 오목리 208,메탈,2024-07-23,0,1999.6033289135896,5
천안시 서북구,건설과,37,36.89557138,127.2154862,,성거읍 오목리 208,메탈,2024-07-23,0,2024.7909939920492,5
천안시 서북구,건설과,38,36.89525965,127.2171934,,성거읍 오목리 208,메탈,2024-07-23,0,2034.3569526390625,5
천안시 서북구,건설과,39,36.89535135,127.2175527,,성거읍 오목리 208,메탈,2024-07-23,0,2020.4928830428432,5
천안시 서북구,건설과,40,36.89511639,127.2179251,,성거읍 오목리 208,메탈,2024-07-23,0,2043.1498066981983,5
천안시 서북구,건설과,41,36.89476043,127.2179381,,성거읍 오목리 208,메탈,2024-07-23,0,2082.4617541256166,5
천안시 서북구,건설과,42,36.89469803,127.2175705,,성거읍 오목리 208,메탈,2024-07-23,0,2092.5504594433805,5
천안시 서북구,건설과,43,36.89439869,127.2174182,,성거읍 오목리 208,메탈,2024-07-23,0,2127.0965639329,5
천안시 서북구,건설과,44,36.89422572,127.2171512,,성거읍 오목리 208,메탈,2024-07-23,0,2148.924176107524,5
천안시 서북구,건설과,45,36.89414081,127.2167696,,성거읍 오목리 208,메탈,2024-07-23,0,2162.599982893477,5
천안시 서북구,건설과,46,36.89396104,127.216525,,성거읍 오목리 208,메탈,2024-07-23,0,2185.414505529804,5
천안시 서북구,건설과,47,36.89370219,127.2164037,,성거읍 오목리 208,메탈,2024-07-23,0,2215.4539248861647,5
천안시 서북구,건설과,16부점등,36.89366276,127.2166121,,성거읍 오목리 151,메탈,2024-07-23,0,2217.1676181383978,5
천안시 서북구,건설과,1,36.8955462,127.2144652,,성거읍 오목리 151,메탈,2024-07-23,0,2047.60029207133,5
천안시 서북구,건설과,10,36.89425413,127.2151544,,성거읍 오목리 151,메탈,2024-07-23,0,2174.204408301866,5
천안시 서북구,건설과,11,36.89399479,127.2153079,,성거읍 오목리 151,메탈,2024-07-23,0,2199.8159349734374,5
천안시 서북구,건설과,12,36.89380506,127.2155794,,성거읍 오목리 151,메탈,2024-07-23,0,2216.0786665940864,5
천안시 서북구,건설과,13,36.89361308,127.2158537,,성거읍 오목리 151,메탈,2024-07-23,0,2232.888475664148,5
천안시 서북구,건설과,14,36.89350665,127.2161591,,성거읍 오목리 151,메탈,2024-07-23,0,2240.214035900909,5
천안시 서북구,건설과,15부점등,36.8935062,127.2164032,,성거읍 오목리 151,메탈,2024-07-23,0,2237.02232906191,5
천안시 서북구,건설과,17부점등,36.89381932,127.216821,,성거읍 오목리 151,메탈,2024-07-23,0,2197.4284523945303,5
천안시 서북구,건설과,18부점등,36.89397588,127.2170299,,성거읍 오목리 151,메탈,2024-07-23,0,2177.807972684488,5
천안시 서북구,건설과,19,36.89577223,127.2152904,,성거읍 오목리 151,메탈,2024-07-23,0,2006.506184592486,5
천안시 서북구,건설과,2,36.89545126,127.2146444,,성거읍 오목리 151,메탈,2024-07-23,0,2054.064305373723,5
천안시 서북구,건설과,20,36.89583811,127.2149849,,성거읍 오목리 151,메탈,2024-07-23,0,2005.2597816994917,5
천안시 서북구,건설과,21,36.89499408,127.2158184,,성거읍 오목리 151,메탈,2024-07-23,0,2082.198412864158,5
천안시 서북구,건설과,22,36.89471935,127.2157615,,성거읍 오목리 151,메탈,2024-07-23,0,2113.1587353240807,5
천안시 서북구,건설과,23,36.89439949,127.2157438,,성거읍 오목리 151,메탈,2024-07-23,0,2148.4332306111414,5
천안시 서북구,건설과,24,36.89415795,127.2160179,,성거읍 오목리 151,메탈,2024-07-23,0,2170.71948182438,5
천안시 서북구,건설과,25,36.89401085,127.2163878,,성거읍 오목리 151,메탈,2024-07-23,0,2181.715826416597,5
천안시 서북구,건설과,3,36.89536987,127.2148041,,성거읍 오목리 151,메탈,2024-07-23,0,2059.608613980051,5
천안시 서북구,건설과,4,36.89532674,127.2149863,,성거읍 오목리 151,메탈,2024-07-23,0,2060.686818478664,5
천안시 서북구,건설과,5,36.89542313,127.2152502,,성거읍 오목리 151,메탈,2024-07-23,0,2045.2124958899435,5
천안시 서북구,건설과,6,36.89528815,127.2151488,,성거읍 오목리 151,메탈,2024-07-23,0,2061.7781812558405,5
천안시 서북구,건설과,7,36.89500632,127.2152771,,성거읍 오목리 151,메탈,2024-07-23,0,2090.079793793021,5
천안시 서북구,건설과,8,36.89477662,127.2152344,,성거읍 오목리 151,메탈,2024-07-23,0,2115.861340035401,5
천안시 서북구,건설과,9,36.89453115,127.2151888,,성거읍 오목리 151,메탈,2024-07-23,0,2143.41343235491,5
천안시 서북구,건설과,,36.82607887,127.11909,,서북구 백석동 99-9,LED,2024-07-23,2,134.8352488195306,5
천안시 서북구,건설과,,36.8268894,127.1195565,,서북구 백석동 99-9,LED,2024-07-23,3,214.89599023898376,5
천안시 서북구,건설과,,36.82632513,127.1191315,,서북구 백석동 99-9,LED,2024-07-23,2,148.8991495768163,5
천안시 서북구,건설과,,36.82657139,127.119173,,서북구 백석동 99-9,LED,2024-07-23,2,166.39799700762322,5
천안시 서북구,건설과,,36.82681765,127.1192145,,서북구 백석동 99-9,LED,2024-07-23,2,186.3667192676353,5
천안시 서북구,건설과,,36.82706992,127.1192597,,서북구 백석동 99-9,LED,2024-07-23,3,208.80738185277173,5
천안시 서북구,건설과,,36.82734468,127.1193314,,서북구 백석동 99-9,LED,2024-07-23,3,235.96879717775855,5
천안시 서북구,건설과,,36.82761945,127.1194031,,서북구 백석동 99-9,LED,2024-07-23,3,264.0279846727162,5
천안시 서북구,건설과,,36.82789421,127.1194748,,서북구 백석동 99-9,LED,2024-07-23,3,256.4832625310475,5
천안시 서북구,건설과,,36.82816898,127.1195465,,서북구 백석동 99-9,LED,2024-07-23,1,248.49316724699665,5
천안시 서북구,건설과,,36.82844375,127.1196181,,서북구 백석동 99-9,LED,2024-07-23,1,244.2678907198041,5
천안시 서북구,건설과,,36.82871851,127.1196898,,서북구 백석동 99-9,LED,2024-07-23,1,243.9849070002672,5
천안시 서북구,건설과,,36.82899328,127.1197615,,서북구 백석동 99-9,LED,2024-07-23,1,247.6670866088927,5
천안시 서북구,건설과,,36.82902509,127.1194869,,서북구 백석동 99-9,LED,2024-07-23,1,271.7000376965107,5
천안시 서북구,건설과,,36.82873531,127.1194155,,서북구 백석동 99-9,LED,2024-07-23,1,268.0922538909546,5
천안시 서북구,건설과,,36.82844552,127.119344,,서북구 백석동 99-9,LED,2024-07-23,1,268.49207044402715,5
천안시 서북구,건설과,,36.82815574,127.1192726,,서북구 백석동 99-9,LED,2024-07-23,1,272.8650928317782,5
천안시 서북구,건설과,,36.82786595,127.1192012,,서북구 백석동 99-9,LED,2024-07-23,3,277.21206725796446,5
천안시 서북구,건설과,,36.82757617,127.1191297,,서북구 백석동 99-9,LED,2024-07-23,3,246.3304553231632,5
천안시 서북구,건설과,,36.82728638,127.1190583,,서북구 백석동 99-9,LED,2024-07-23,2,216.03288588373175,5
천안시 서북구,건설과,,36.82606568,127.118765,,서북구 백석동 99-9,LED,2024-07-23,2,107.1332904590568,5
천안시 서북구,건설과,,36.82632018,127.1188214,,서북구 백석동 99-9,LED,2024-07-23,2,124.79404849483082,5
천안시 서북구,건설과,,36.82657469,127.1188778,,서북구 백석동 99-9,LED,2024-07-23,2,146.0200506599037,5
천안시 서북구,건설과,,36.8268292,127.1189343,,서북구 백석동 99-9,LED,2024-07-23,2,169.48271391533623,5
천안시 서북구,건설과,,36.82682614,127.1197357,,서북구 백석동 99-9,LED,2024-07-23,3,223.71045958519443,5
천안시 서북구,건설과,,36.8270837,127.1189907,,서북구 백석동 99-9,LED,2024-07-23,2,194.3626385028823,5
천안시 서북구,건설과,,36.88048841,127.1226601,부송로 283,직산읍 양당리 67-20,LED,2024-07-23,0,796.4490566304981,5
천안시 서북구,건설과,,36.88047925,127.1228087,부송로 283,직산읍 양당리 67-20,LED,2024-07-23,0,808.9893982900145,5
천안시 서북구,건설과,,36.88079055,127.1223998,부송로 283,직산읍 양당리 67-20,LED,2024-07-23,0,783.4951876240713,5
천안시 서북구,건설과,,36.88076119,127.1224727,부송로 283,직산읍 양당리 67-20,LED,2024-07-23,0,788.7162739070659,5
천안시 서북구,건설과,,36.88077908,127.1225933,부송로 283,직산읍 양당리 67-20,LED,2024-07-23,0,799.5545141305511,5
천안시 서북구,건설과,,36.88083079,127.1226971,부송로 283,직산읍 양당리 67-20,LED,2024-07-23,0,810.0699334014391,5
천안시 서북구,건설과,,36.88037328,127.1228955,부송로 283,직산읍 양당리 67-20,LED,2024-07-23,0,813.656199474519,5
천안시 서북구,건설과,,36.88060537,127.1228398,부송로 283,직산읍 양당리 67-20,LED,2024-07-23,0,815.2484091312989,5
천안시 서북구,건설과,불당24-1로R-01부점등,36.82236625,127.1073154,,서북구 불당동 1498,CDM,2024-07-23,0,368.2214703486832,4
천안시 서북구,건설과,불당24-1로R-02,36.82262525,127.1073858,,서북구 불당동 1498,CDM,2024-07-23,0,395.70993037410994,4
천안시 서북구,건설과,불당24-1로R-03,36.82287299,127.1074618,,서북구 불당동 1498,CDM,2024-07-23,0,422.6550379725837,4
천안시 서북구,건설과,불당24-1로R-04,36.82287963,127.1075907,,서북구 불당동 1498,CDM,2024-07-23,0,429.3657026878849,4
천안시 서북구,건설과,불당24-1로R-05,36.82285018,127.1077756,,서북구 불당동 1498,CDM,2024-07-23,0,435.7687150358194,4
천안시 서북구,건설과,불당24-1로R-06,36.82281846,127.1079689,,서북구 불당동 1498,CDM,2024-07-23,0,442.9606476113556,4
천안시 서북구,건설과,불당24로L-10,36.8219536,127.1077435,,서북구 불당동 1498,CDM,2024-07-23,0,356.3650081546859,4
천안시 서북구,건설과,불당24로L-11,36.82196059,127.1074914,,서북구 불당동 1498,CDM,2024-07-23,0,341.89855130095714,4
천안시 서북구,건설과,불당24로L-12,36.82201496,127.1071552,,서북구 불당동 1498,CDM,2024-07-23,0,328.0636775239649,4
